Column_0,Column_1,Column_2,Column_3,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11
2024/02/14 05:54:57.01,460114.5435,5631911.5339,2951000.0679,12.0,5.5767,28.2081,8.6382,-3.9814,13.5965,-0.8336
2024/02/14 05:54:58.01,460118.6763,5631912.8926,2950997.071,12.0,5.5768,28.205,8.6382,-3.9812,13.5961,-0.8343
2024/02/14 05:54:59.01,460122.0439,5631914.0491,2950993.9178,12.0,5.5769,28.2019,8.6381,-3.981,13.5958,-0.835
2024/02/14 05:55:00.01,460125.4278,5631914.9486,2950991.4228,12.0,5.577,28.1988,8.6381,-3.9807,13.5954,-0.8356
2024/02/14 05:55:01.00,460128.3302,5631916.4565,2950989.1052,12.0,5.5771,28.1958,8.638,-3.9805,13.595,-0.8363
2024/02/14 05:55:02.01,460131.1392,5631917.1766,2950986.8818,12.0,5.5773,28.1927,8.638,-3.9803,13.5947,-0.8369
2024/02/14 05:55:03.01,460133.9768,5631918.7418,2950985.0809,12.0,5.5774,28.1896,8.6379,-3.98,13.5943,-0.8376
2024/02/14 05:55:04.01,460136.5525,5631919.2231,2950982.9919,12.0,5.5775,28.1865,8.6379,-3.9798,13.5939,-0.8382
2024/02/14 05:55:05.01,460138.7588,5631920.2942,2950981.1386,12.0,5.5776,28.1834,8.6378,-3.9796,13.5935,-0.8389
2024/02/14 05:55:06.01,460140.7481,5631920.6143,2950979.4203,12.0,5.5777,28.1804,8.6378,-3.9793,13.5932,-0.8395
2024/02/14 05:55:07.01,460142.4234,5631921.6406,2950978.02,12.0,5.5779,28.1773,8.6378,-3.9791,13.5928,-0.8402
2024/02/14 05:55:08.01,460143.4907,5631921.8883,2950977.1864,12.0,5.578,28.1742,8.6377,-3.9789,13.5924,-0.8408
2024/02/14 05:55:09.01,460143.8061,5631921.8932,2950976.9773,12.0,5.5781,28.1711,8.6377,-3.9787,13.5921,-0.8415
2024/02/14 05:55:10.01,460143.8648,5631922.5713,2950976.9675,12.0,5.5782,28.1681,8.6376,-3.9784,13.5917,-0.8421
2024/02/14 05:55:11.01,460143.8721,5631922.6616,2950976.9052,12.0,5.5783,28.165,8.6376,-3.9782,13.5913,-0.8428
2024/02/14 05:55:12.01,460143.9004,5631922.8018,2950976.8584,12.0,5.5785,28.1619,8.6375,-3.978,13.5909,-0.8434
2024/02/14 05:55:13.01,460143.9445,5631922.9454,2950976.8671,12.0,5.5786,28.1588,8.6375,-3.9777,13.5906,-0.8441
2024/02/14 05:55:14.01,460144.0758,5631922.7828,2950976.7139,12.0,5.5787,28.1557,8.6374,-3.9775,13.5902,-0.8447
2024/02/14 05:55:15.01,460144.3317,5631923.0758,2950976.5446,12.0,5.5788,28.1527,8.6374,-3.9773,13.5898,-0.8454
2024/02/14 05:55:16.01,460144.544,5631923.2947,2950976.4329,12.0,5.5789,28.1496,8.6373,-3.9771,13.5894,-0.846
2024/02/14 05:55:17.01,460144.8944,5631923.9651,2950976.2779,12.0,5.5791,28.1465,8.6373,-3.9769,13.5891,-0.8467
2024/02/14 05:55:18.01,460145.8809,5631924.088,2950975.5974,12.0,5.5792,28.1434,8.6372,-3.9766,13.5887,-0.8473
2024/02/14 05:55:19.01,460147.1065,5631924.6036,2950974.6946,12.0,5.5793,28.1404,8.6372,-3.9764,13.5883,-0.848
2024/02/14 05:55:20.01,460148.3824,5631924.7593,2950973.4637,12.0,5.5794,28.1373,8.6371,-3.9762,13.5879,-0.8486
2024/02/14 05:55:21.01,460149.7848,5631925.2615,2950971.9967,12.0,5.5795,28.1342,8.6371,-3.976,13.5876,-0.8493
2024/02/14 05:55:22.01,460151.5901,5631927.2184,2950971.1768,12.0,5.5797,28.1311,8.637,-3.9758,13.5872,-0.8499
2024/02/14 05:55:23.01,460152.8848,5631926.0984,2950968.8858,12.0,5.5798,28.128,8.637,-3.9756,13.5868,-0.8506
2024/02/14 05:55:24.01,460154.5313,5631927.0474,2950967.7062,12.0,5.5799,28.125,8.6369,-3.9754,13.5864,-0.8513
2024/02/14 05:55:25.01,460155.9133,5631927.9682,2950966.6485,12.0,5.58,28.1219,8.6369,-3.9752,13.586,-0.8519
2024/02/14 05:55:26.01,460157.2301,5631930.0488,2950966.2692,11.0,5.8083,28.5083,8.646,-4.8343,13.6542,-1.1694
2024/02/14 05:55:27.01,460157.4056,5631927.5468,2950964.3477,11.0,5.8478,28.1508,8.6625,-4.2726,13.5508,0.6619
2024/02/14 05:55:28.01,460158.0599,5631929.4361,2950964.6608,11.0,5.8479,28.1477,8.6624,-4.2725,13.5504,0.661
2024/02/14 05:55:29.01,460159.229,5631931.289,2950965.388,12.0,5.5805,28.1096,8.6367,-3.9743,13.5845,-0.8545
2024/02/14 05:55:30.01,460158.4542,5631926.8557,2950962.8011,12.0,5.5806,28.1065,8.6366,-3.9741,13.5842,-0.8552
2024/02/14 05:55:31.01,460159.1652,5631931.1641,2950963.832,11.0,5.8089,28.4932,8.6457,-4.8336,13.6523,-1.1719
2024/02/14 05:55:32.01,460160.1833,5631927.6607,2950962.2788,12.0,5.5809,28.1003,8.6365,-3.9737,13.5834,-0.8565
2024/02/14 05:55:33.01,460161.636,5631931.5295,2950962.5003,12.0,5.581,28.0972,8.6365,-3.9735,13.583,-0.8572
2024/02/14 05:55:34.01,460162.8584,5631933.1461,2950962.0342,12.0,5.5811,28.0942,8.6364,-3.9733,13.5826,-0.8578
2024/02/14 05:55:35.01,460163.8269,5631931.956,2950960.1741,12.0,5.5813,28.0911,8.6364,-3.9732,13.5822,-0.8585
2024/02/14 05:55:36.01,460164.9575,5631931.8279,2950958.7541,12.0,5.5814,28.088,8.6363,-3.973,13.5819,-0.8592
2024/02/14 05:55:37.01,460166.0262,5631931.6311,2950957.3644,12.0,5.5815,28.0849,8.6363,-3.9728,13.5815,-0.8598
2024/02/14 05:55:38.01,460167.2019,5631932.0169,2950956.1052,12.0,5.5816,28.0819,8.6362,-3.9726,13.5811,-0.8605
2024/02/14 05:55:39.01,460168.4326,5631932.9873,2950955.0658,12.0,5.5817,28.0788,8.6362,-3.9724,13.5807,-0.8612
2024/02/14 05:55:40.01,460169.7722,5631933.7297,2950954.1204,12.0,5.5819,28.0757,8.6361,-3.9722,13.5803,-0.8618
2024/02/14 05:55:41.01,460170.958,5631934.2396,2950953.0946,12.0,5.582,28.0726,8.6361,-3.972,13.58,-0.8625
2024/02/14 05:55:42.01,460172.1738,5631933.6299,2950951.7032,12.0,5.5821,28.0695,8.636,-3.9718,13.5796,-0.8631
2024/02/14 05:55:43.01,460173.339,5631934.1597,2950950.3314,12.0,5.5822,28.0665,8.636,-3.9716,13.5792,-0.8638
2024/02/14 05:55:44.01,460174.6545,5631934.7952,2950949.0833,12.0,5.5824,28.0634,8.6359,-3.9714,13.5788,-0.8645
2024/02/14 05:55:45.01,460176.0557,5631935.2101,2950947.7326,12.0,5.5825,28.0603,8.6359,-3.9713,13.5784,-0.8651
2024/02/14 05:55:46.01,460177.5743,5631934.8381,2950946.332,12.0,5.5826,28.0572,8.6358,-3.9711,13.578,-0.8658
2024/02/14 05:55:47.01,460179.0522,5631935.2185,2950945.2632,12.0,5.5827,28.0541,8.6358,-3.9709,13.5777,-0.8665
2024/02/14 05:55:48.01,460180.4603,5631936.0532,2950944.1648,12.0,5.5828,28.0511,8.6357,-3.9707,13.5773,-0.8671
2024/02/14 05:55:49.01,460181.566,5631935.6689,2950942.863,12.0,5.583,28.048,8.6357,-3.9705,13.5769,-0.8678
2024/02/14 05:55:50.01,460182.9474,5631936.566,2950942.2613,12.0,5.5831,28.0449,8.6356,-3.9704,13.5765,-0.8685
2024/02/14 05:55:51.01,460184.0361,5631936.9604,2950941.336,12.0,5.5832,28.0418,8.6356,-3.9702,13.5761,-0.8691
2024/02/14 05:55:52.01,460185.374,5631939.1765,2950941.0225,12.0,5.5833,28.0388,8.6355,-3.97,13.5757,-0.8698
2024/02/14 05:55:53.01,460186.6717,5631939.1742,2950939.7135,12.0,5.5835,28.0357,8.6355,-3.9698,13.5753,-0.8705
2024/02/14 05:55:54.01,460188.2221,5631940.3513,2950938.9504,12.0,5.5836,28.0326,8.6354,-3.9697,13.575,-0.8711
2024/02/14 05:55:55.01,460189.6486,5631942.5044,2950938.6228,12.0,5.5837,28.0295,8.6354,-3.9695,13.5746,-0.8718
2024/02/14 05:55:56.01,460190.6052,5631941.4005,2950937.0369,12.0,5.5838,28.0264,8.6353,-3.9693,13.5742,-0.8725
2024/02/14 05:55:57.01,460191.695,5631941.484,2950936.0932,12.0,5.584,28.0234,8.6353,-3.9691,13.5738,-0.8731
2024/02/14 05:55:58.01,460192.899,5631941.768,2950935.0671,12.0,5.5841,28.0203,8.6352,-3.969,13.5734,-0.8738
2024/02/14 05:55:59.01,460194.4869,5631941.506,2950933.6843,12.0,5.5842,28.0172,8.6352,-3.9688,13.573,-0.8745
2024/02/14 05:56:00.01,460196.5048,5631941.9987,2950932.2681,12.0,5.5843,28.0141,8.6351,-3.9686,13.5726,-0.8752
2024/02/14 05:56:01.00,460199.1082,5631942.8678,2950930.7694,12.0,5.5845,28.011,8.6351,-3.9685,13.5722,-0.8758
2024/02/14 05:56:02.01,460202.2296,5631943.7643,2950928.8535,12.0,5.5846,28.008,8.635,-3.9683,13.5719,-0.8765
2024/02/14 05:56:03.01,460205.4204,5631944.6411,2950926.5242,12.0,5.5847,28.0049,8.6349,-3.9682,13.5715,-0.8772
2024/02/14 05:56:04.01,460208.4824,5631944.9522,2950924.2178,12.0,5.5848,28.0018,8.6349,-3.968,13.5711,-0.8779
2024/02/14 05:56:05.01,460211.5984,5631946.1334,2950922.0113,12.0,5.5849,27.9987,8.6348,-3.9679,13.5707,-0.8785
2024/02/14 05:56:06.01,460215.1043,5631947.9196,2950919.6708,12.0,5.5851,27.9956,8.6348,-3.9677,13.5703,-0.8792
2024/02/14 05:56:07.01,460219.1203,5631949.0073,2950916.6211,12.0,5.5852,27.9926,8.6347,-3.9676,13.5699,-0.8799
2024/02/14 05:56:08.01,460223.4172,5631949.9195,2950913.3031,12.0,5.5853,27.9895,8.6347,-3.9674,13.5695,-0.8806
2024/02/14 05:56:09.01,460228.1541,5631951.2193,2950909.944,12.0,5.5854,27.9864,8.6346,-3.9673,13.5691,-0.8813
2024/02/14 05:56:10.01,460233.4286,5631955.5027,2950907.7282,12.0,5.5856,27.9833,8.6346,-3.9671,13.5687,-0.882
2024/02/14 05:56:11.01,460237.8594,5631954.5561,2950903.11,12.0,5.5857,27.9802,8.6345,-3.967,13.5683,-0.8826
2024/02/14 05:56:12.01,460242.6517,5631955.5167,2950899.2511,12.0,5.5858,27.9772,8.6345,-3.9668,13.568,-0.8833
2024/02/14 05:56:13.01,460247.0174,5631956.8828,2950895.6864,11.0,5.7797,27.9742,8.8172,-3.9544,13.5719,1.367
2024/02/14 05:56:14.01,460252.2315,5631959.8877,2950892.9166,12.0,5.5861,27.971,8.6344,-3.9665,13.5672,-0.8847
2024/02/14 05:56:15.01,460256.6376,5631959.1689,2950888.0628,12.0,5.5862,27.9679,8.6343,-3.9664,13.5668,-0.8854
2024/02/14 05:56:16.01,460262.0664,5631963.3275,2950885.0554,12.0,5.5863,27.9648,8.6343,-3.9663,13.5664,-0.8861
2024/02/14 05:56:17.01,460266.8443,5631964.0352,2950880.2675,12.0,5.5864,27.9618,8.6342,-3.9661,13.566,-0.8867
2024/02/14 05:56:18.01,460271.8535,5631965.4686,2950876.2751,12.0,5.5866,27.9587,8.6342,-3.966,13.5656,-0.8874
2024/02/14 05:56:19.01,460276.2998,5631965.0253,2950871.5952,12.0,5.5867,27.9556,8.6341,-3.9658,13.5652,-0.8881
2024/02/14 05:56:20.01,460281.2991,5631969.29,2950869.4273,12.0,5.5868,27.9525,8.6341,-3.9657,13.5648,-0.8888
2024/02/14 05:56:21.01,460284.7411,5631968.3093,2950865.556,12.0,5.5869,27.9494,8.634,-3.9656,13.5644,-0.8895
2024/02/14 05:56:22.01,460288.2332,5631970.4085,2950863.7587,12.0,5.5871,27.9464,8.6339,-3.9654,13.564,-0.8902
2024/02/14 05:56:23.01,460290.8478,5631970.6346,2950861.7063,12.0,5.5872,27.9433,8.6339,-3.9653,13.5636,-0.8909
2024/02/14 05:56:24.01,460293.7368,5631975.3567,2950861.9365,12.0,5.5873,27.9402,8.6338,-3.9652,13.5632,-0.8915
2024/02/14 05:56:25.01,460295.8187,5631978.3625,2950861.404,12.0,5.5874,27.9371,8.6338,-3.965,13.5628,-0.8922
2024/02/14 05:56:26.01,460297.5829,5631977.2215,2950859.6247,11.0,5.7814,27.9341,8.8157,-3.952,13.567,1.3595
2024/02/14 05:56:27.01,460298.6514,5631973.7805,2950856.1913,11.0,5.7816,27.9311,8.8156,-3.9518,13.5666,1.359
2024/02/14 05:56:28.01,460300.896,5631974.6186,2950854.6966,11.0,5.7817,27.928,8.8155,-3.9516,13.5662,1.3584
2024/02/14 05:56:29.01,460302.6506,5631973.4984,2950851.6133,12.0,5.5879,27.9248,8.6336,-3.9645,13.5612,-0.8949
2024/02/14 05:56:30.01,460304.9361,5631974.0196,2950849.2652,12.0,5.5881,27.9217,8.6335,-3.9644,13.5609,-0.8956
2024/02/14 05:56:31.01,460307.7304,5631975.455,2950847.438,12.0,5.5882,27.9187,8.6335,-3.9642,13.5605,-0.8963
2024/02/14 05:56:32.01,460310.8915,5631979.0421,2950846.2621,12.0,5.5883,27.9156,8.6334,-3.9641,13.5601,-0.897
2024/02/14 05:56:33.01,460317.0208,5631991.6143,2950849.8491,10.0,6.1684,27.9504,8.8842,-4.3281,13.5048,2.053
2024/02/14 05:56:34.01,460319.4192,5631985.8858,2950845.074,9.0,6.7094,28.4626,8.8883,-5.7412,13.4492,2.223
2024/02/14 05:56:35.01,460319.0134,5631983.8989,2950839.4233,12.0,5.5887,27.9063,8.6332,-3.9638,13.5589,-0.8991
2024/02/14 05:56:36.01,460321.2941,5631980.3597,2950835.8534,12.0,5.5888,27.9033,8.6332,-3.9636,13.5585,-0.8997
2024/02/14 05:56:37.01,460323.5739,5631984.714,2950835.4338,12.0,5.589,27.9002,8.6331,-3.9635,13.5581,-0.9004
2024/02/14 05:56:38.01,460325.2769,5631984.1779,2950833.6045,12.0,5.5891,27.8971,8.6331,-3.9634,13.5577,-0.9011
2024/02/14 05:56:39.01,460326.9881,5631985.2883,2950832.1369,12.0,5.5892,27.894,8.633,-3.9633,13.5573,-0.9018
2024/02/14 05:56:40.01,460328.4516,5631984.268,2950829.9072,12.0,5.5893,27.8909,8.633,-3.9632,13.5569,-0.9025
2024/02/14 05:56:41.01,460330.6108,5631984.3281,2950828.0953,12.0,5.5895,27.8879,8.6329,-3.963,13.5565,-0.9032
2024/02/14 05:56:42.01,460333.5006,5631988.2553,2950827.9188,12.0,5.5896,27.8848,8.6328,-3.9629,13.5561,-0.9039
2024/02/14 05:56:43.01,460336.7581,5631993.274,2950828.4719,11.0,5.7837,27.8818,8.8138,-3.9491,13.5604,1.3496
2024/02/14 05:56:44.01,460339.1527,5631995.3546,2950827.5031,11.0,5.7839,27.8787,8.8137,-3.949,13.56,1.349
2024/02/14 05:56:45.01,460339.3811,5631985.2354,2950820.4688,10.0,6.4934,31.2035,11.0903,5.0781,16.6809,4.6567
2024/02/14 05:56:46.01,460342.1249,5631988.8721,2950818.9663,12.0,5.5901,27.8725,8.6326,-3.9625,13.5545,-0.9066
2024/02/14 05:56:47.01,460345.5345,5631989.5204,2950816.8044,12.0,5.5902,27.8694,8.6326,-3.9624,13.5541,-0.9073
2024/02/14 05:56:48.01,460349.1003,5631991.0535,2950814.222,12.0,5.5903,27.8663,8.6325,-3.9623,13.5537,-0.908
2024/02/14 05:56:49.01,460353.0412,5631993.6924,2950812.0708,12.0,5.5905,27.8632,8.6324,-3.9622,13.5532,-0.9087
2024/02/14 05:56:50.01,460358.0147,5632000.2226,2950811.4153,12.0,5.5906,27.8602,8.6324,-3.9621,13.5528,-0.9094
2024/02/14 05:56:51.01,460361.7221,5631999.7444,2950807.55,11.0,5.7848,27.8572,8.8129,-3.9479,13.5573,1.3449
2024/02/14 05:56:52.01,460370.6294,5632007.6046,2950810.7002,12.0,5.5909,27.854,8.6323,-3.9619,13.552,-0.9108
2024/02/14 05:56:53.01,460369.678,5631998.2094,2950799.1775,12.0,5.591,27.8509,8.6322,-3.9618,13.5516,-0.9115
2024/02/14 05:56:54.01,460373.6172,5631999.2755,2950795.628,12.0,5.5911,27.8478,8.6322,-3.9617,13.5512,-0.9122
2024/02/14 05:56:55.01,460377.7018,5632000.7495,2950792.3742,12.0,5.5912,27.8448,8.6321,-3.9616,13.5508,-0.9129
2024/02/14 05:56:56.01,460386.079,5632020.9132,2950797.7451,12.0,5.5914,27.8417,8.632,-3.9615,13.5504,-0.9136
2024/02/14 05:56:57.01,460391.6049,5632030.4786,2950797.5737,12.0,5.5915,27.8386,8.632,-3.9614,13.55,-0.9143
2024/02/14 05:56:58.01,460391.5193,5632003.4629,2950781.5156,12.0,5.5916,27.8355,8.6319,-3.9613,13.5496,-0.915
2024/02/14 05:56:59.01,460395.9066,5632005.8167,2950777.7812,12.0,5.5917,27.8325,8.6319,-3.9612,13.5492,-0.9157
2024/02/14 05:57:00.01,460401.4992,5632009.428,2950775.0706,11.0,5.8586,27.8667,8.6576,-4.2673,13.5133,0.5712
2024/02/14 05:57:01.00,460406.5041,5632011.4918,2950771.2062,11.0,5.8587,27.8636,8.6575,-4.2673,13.5128,0.5701
2024/02/14 05:57:02.01,460416.3453,5632031.0771,2950776.8017,12.0,5.5921,27.8232,8.6317,-3.961,13.548,-0.9178
2024/02/14 05:57:03.01,460420.0089,5632026.5239,2950769.4011,11.0,5.7864,27.8202,8.8115,-3.9463,13.5526,1.3376
2024/02/14 05:57:04.01,460422.2612,5632018.0893,2950759.6174,12.0,5.5924,27.8171,8.6316,-3.9608,13.5472,-0.9192
2024/02/14 05:57:05.01,460427.6464,5632021.026,2950755.3486,12.0,5.5925,27.814,8.6315,-3.9607,13.5468,-0.9199
2024/02/14 05:57:06.01,460433.7461,5632023.7887,2950751.6983,12.0,5.5926,27.8109,8.6315,-3.9606,13.5464,-0.9206
2024/02/14 05:57:07.01,460439.218,5632022.3419,2950746.0782,11.0,5.8595,27.8453,8.6572,-4.2673,13.5103,0.5633
2024/02/14 05:57:08.01,460443.8012,5632021.2874,2950740.0506,11.0,5.8596,27.8422,8.6571,-4.2673,13.5099,0.5622
2024/02/14 05:57:09.01,460449.0628,5632023.8344,2950735.7104,12.0,5.593,27.8017,8.6313,-3.9604,13.5451,-0.9227
2024/02/14 05:57:10.01,460454.925,5632025.5115,2950731.5856,12.0,5.5932,27.7986,8.6312,-3.9603,13.5447,-0.9234
2024/02/14 05:57:11.01,460465.5911,5632052.604,2950739.1351,12.0,5.5933,27.7955,8.6312,-3.9602,13.5443,-0.9241
2024/02/14 05:57:12.01,460466.626,5632031.9727,2950724.796,12.0,5.5934,27.7924,8.6311,-3.9602,13.5439,-0.9248
2024/02/14 05:57:13.01,460471.1277,5632029.7532,2950718.8639,12.0,5.5935,27.7894,8.6311,-3.9601,13.5435,-0.9255
2024/02/14 05:57:14.01,460476.1005,5632031.7283,2950714.3664,12.0,5.5937,27.7863,8.631,-3.96,13.5431,-0.9262
2024/02/14 05:57:15.01,460481.3152,5632034.324,2950710.2659,12.0,5.5938,27.7832,8.631,-3.9599,13.5427,-0.9269
2024/02/14 05:57:16.01,460486.6022,5632036.4068,2950705.8119,12.0,5.5939,27.7801,8.6309,-3.9599,13.5423,-0.9276
2024/02/14 05:57:17.01,460491.5053,5632037.3954,2950701.3977,12.0,5.5941,27.777,8.6308,-3.9598,13.5419,-0.9283
2024/02/14 05:57:18.01,460495.5398,5632037.0235,2950696.9215,12.0,5.5942,27.774,8.6308,-3.9597,13.5415,-0.929
2024/02/14 05:57:19.01,460499.5971,5632038.7268,2950693.6568,12.0,5.5943,27.7709,8.6307,-3.9597,13.5411,-0.9297
2024/02/14 05:57:20.01,460504.5023,5632046.2918,2950693.2024,12.0,5.5944,27.7678,8.6307,-3.9596,13.5406,-0.9304
2024/02/14 05:57:21.01,460509.4197,5632052.3012,2950692.3737,11.0,5.7889,27.7648,8.8094,-3.9443,13.5455,1.3264
2024/02/14 05:57:22.01,460514.0884,5632055.9987,2950690.3631,11.0,5.789,27.7618,8.8093,-3.9442,13.5451,1.3258
2024/02/14 05:57:23.01,460519.4997,5632062.6203,2950689.6433,11.0,5.7892,27.7587,8.8092,-3.9441,13.5447,1.3252
2024/02/14 05:57:24.01,460523.9691,5632063.5498,2950686.1966,11.0,5.8615,27.7933,8.6562,-4.2674,13.5032,0.5433
2024/02/14 05:57:25.01,460528.4484,5632070.9118,2950685.0637,12.0,5.5951,27.7524,8.6304,-3.9593,13.5386,-0.934
2024/02/14 05:57:26.01,460533.9803,5632071.6864,2950682.0413,12.0,5.5952,27.7493,8.6303,-3.9592,13.5381,-0.9347
2024/02/14 05:57:27.01,460534.9771,5632056.8913,2950670.0292,12.0,5.5953,27.7463,8.6302,-3.9592,13.5377,-0.9354
2024/02/14 05:57:28.01,460538.7613,5632052.589,2950662.9491,12.0,5.5955,27.7432,8.6302,-3.9591,13.5373,-0.9361
2024/02/14 05:57:29.01,460544.0929,5632053.4195,2950658.5137,12.0,5.5956,27.7401,8.6301,-3.9591,13.5369,-0.9368
2024/02/14 05:57:30.01,460549.5896,5632054.1282,2950654.0377,12.0,5.5957,27.737,8.6301,-3.959,13.5365,-0.9375
2024/02/14 05:57:31.01,460556.8033,5632063.4015,2950652.8898,12.0,5.5959,27.7339,8.63,-3.959,13.5361,-0.9382
2024/02/14 05:57:32.01,460567.4703,5632073.4066,2950654.3737,10.0,6.1763,27.7701,8.877,-4.3261,13.4809,2.0282
2024/02/14 05:57:33.01,460574.7405,5632081.3786,2950652.5794,9.0,6.7192,28.2884,8.8811,-5.7461,13.4257,2.1985
2024/02/14 05:57:34.01,460577.7485,5632084.0283,2950646.008,11.0,5.7907,27.7248,8.8078,-3.9431,13.5403,1.3182
2024/02/14 05:57:35.01,460583.5428,5632085.7762,2950641.542,9.0,6.7195,28.2825,8.8808,-5.7463,13.4248,2.1976
2024/02/14 05:57:36.01,460577.8515,5632072.264,2950622.7385,8.0,9.2331,31.4953,12.8199,7.4007,17.5613,7.9607
2024/02/14 05:57:37.01,460582.5708,5632094.3604,2950624.9989,10.0,6.2038,28.2255,8.6595,-5.3511,13.5481,-0.5097
2024/02/14 05:57:38.01,460583.1392,5632101.0743,2950619.8423,11.0,5.8632,27.7505,8.6553,-4.2677,13.4972,0.526
2024/02/14 05:57:39.01,460580.188,5632101.5334,2950610.6125,12.0,5.5969,27.7093,8.6295,-3.9585,13.5328,-0.9439
2024/02/14 05:57:40.01,460580.149,5632104.8205,2950604.2971,12.0,5.597,27.7062,8.6295,-3.9585,13.5323,-0.9446
2024/02/14 05:57:41.01,460578.6289,5632104.7506,2950596.51,12.0,5.5972,27.7032,8.6294,-3.9584,13.5319,-0.9453
2024/02/14 05:57:42.01,460577.7219,5632106.0307,2950588.8255,12.0,5.5973,27.7001,8.6293,-3.9584,13.5315,-0.946
2024/02/14 05:57:43.01,460579.4336,5632108.5721,2950584.4219,10.0,6.2046,28.2077,8.6591,-5.3516,13.5456,-0.5175
2024/02/14 05:57:44.01,460574.0621,5632099.0023,2950570.0666,11.0,5.8254,28.0929,8.6385,-4.8249,13.6003,-1.2422
2024/02/14 05:57:45.01,460573.8007,5632103.7008,2950563.7103,12.0,5.5977,27.6909,8.6292,-3.9582,13.5303,-0.9481
2024/02/14 05:57:46.01,460573.3671,5632105.0842,2950557.6669,12.0,5.5978,27.6878,8.6291,-3.9582,13.5299,-0.9488
2024/02/14 05:57:47.01,460580.3871,5632131.9707,2950563.7491,11.0,5.8643,27.723,8.6548,-4.2678,13.4934,0.5146
2024/02/14 05:57:48.01,460586.5843,5632134.2654,2950560.6863,10.0,6.2052,28.1929,8.6588,-5.352,13.5434,-0.524
2024/02/14 05:57:49.01,460581.798,5632121.6059,2950540.9028,10.0,6.2054,28.1899,8.6588,-5.352,13.543,-0.5252
2024/02/14 05:57:50.01,460577.5407,5632122.194,2950536.4403,12.0,5.5983,27.6755,8.6289,-3.958,13.5282,-0.9516
2024/02/14 05:57:51.01,460579.8947,5632136.1984,2950534.9663,12.0,5.5985,27.6724,8.6288,-3.958,13.5278,-0.9523
2024/02/14 05:57:52.01,460584.8724,5632134.228,2950529.6364,12.0,5.5986,27.6693,8.6287,-3.9579,13.5273,-0.953
2024/02/14 05:57:53.01,460590.1258,5632132.7314,2950523.4606,10.0,6.2059,28.1781,8.6585,-5.3524,13.5413,-0.5304
2024/02/14 05:57:54.01,460593.0171,5632128.1787,2950514.2382,10.0,6.206,28.1751,8.6585,-5.3525,13.5409,-0.5317
2024/02/14 05:57:55.01,460583.421,5632133.9602,2950496.0859,10.0,6.2061,28.1721,8.6584,-5.3525,13.5405,-0.5329
2024/02/14 05:57:56.01,460589.4994,5632141.4621,2950493.0961,12.0,5.5991,27.657,8.6285,-3.9578,13.5257,-0.9559
2024/02/14 05:57:57.01,460595.2239,5632140.1139,2950487.494,12.0,5.5992,27.6539,8.6284,-3.9578,13.5253,-0.9566
2024/02/14 05:57:58.01,460601.1924,5632139.124,2950483.0988,12.0,5.5994,27.6509,8.6284,-3.9578,13.5248,-0.9573
2024/02/14 05:57:59.01,460615.3249,5632141.8878,2950489.189,12.0,5.5995,27.6478,8.6283,-3.9578,13.5244,-0.958
2024/02/14 05:58:00.01,460621.8197,5632146.3339,2950487.4872,12.0,5.5996,27.6447,8.6282,-3.9577,13.524,-0.9588
2024/02/14 05:58:01.00,460623.8038,5632138.788,2950477.6028,12.0,5.5998,27.6416,8.6282,-3.9577,13.5236,-0.9595
2024/02/14 05:58:02.01,460632.3895,5632145.2364,2950479.4243,12.0,5.5999,27.6386,8.6281,-3.9577,13.5231,-0.9602
2024/02/14 05:58:03.01,460638.6004,5632141.2114,2950477.0081,12.0,5.6,27.6355,8.628,-3.9577,13.5227,-0.9609
2024/02/14 05:58:04.01,460644.7413,5632136.7922,2950474.6848,12.0,5.6002,27.6324,8.628,-3.9577,13.5223,-0.9616
2024/02/14 05:58:05.01,460651.8341,5632142.3979,2950475.8031,11.0,5.795,27.6295,8.8041,-3.9409,13.5276,1.2979
2024/02/14 05:58:06.01,460659.5345,5632149.9337,2950477.5944,11.0,5.7952,27.6264,8.804,-3.9409,13.5272,1.2973
2024/02/14 05:58:07.01,460663.6505,5632148.3794,2950473.4864,11.0,5.7953,27.6233,8.8039,-3.9408,13.5268,1.2966
2024/02/14 05:58:08.01,460667.5983,5632150.3532,2950470.1303,10.0,6.1813,27.6601,8.8725,-4.3267,13.4657,2.0122
2024/02/14 05:58:09.01,460670.2835,5632151.4356,2950465.1597,11.0,5.867,27.6559,8.6535,-4.2688,13.4839,0.4846
2024/02/14 05:58:10.01,460671.3019,5632146.5968,2950457.1219,12.0,5.601,27.614,8.6276,-3.9576,13.5197,-0.9659
2024/02/14 05:58:11.01,460673.9836,5632153.3117,2950454.6291,12.0,5.6011,27.6109,8.6275,-3.9576,13.5193,-0.9667
2024/02/14 05:58:12.01,460675.793,5632153.1786,2950450.1213,12.0,5.6012,27.6078,8.6275,-3.9576,13.5189,-0.9674
2024/02/14 05:58:13.01,460679.5858,5632164.2963,2950451.7691,12.0,5.6013,27.6047,8.6274,-3.9576,13.5184,-0.9681
2024/02/14 05:58:14.01,460680.1537,5632155.1343,2950444.6076,12.0,5.6015,27.6017,8.6273,-3.9575,13.518,-0.9688
2024/02/14 05:58:15.01,460681.6142,5632152.9206,2950439.7002,12.0,5.6016,27.5986,8.6273,-3.9575,13.5176,-0.9695
