GPST,x_y,y_y,z_y
2024/02/14 04:22:19.00,461328.6026,5634434.7753,2945927.5893
2024/02/14 04:22:20.00,461328.6031,5634434.7733,2945927.5873
2024/02/14 04:22:21.00,461328.602,5634434.7767,2945927.5907
2024/02/14 04:22:22.00,461329.7368,5634437.2961,2945930.4905
2024/02/14 04:22:23.00,461328.6019,5634434.7768,2945927.5885
2024/02/14 04:22:24.00,461328.6003,5634434.776,2945927.59
2024/02/14 04:22:25.00,461328.6023,5634434.7782,2945927.5888
2024/02/14 04:22:26.00,461328.6029,5634434.7764,2945927.5902
2024/02/14 04:22:27.00,461328.6019,5634434.7761,2945927.5895
2024/02/14 04:22:28.00,461328.6027,5634434.7773,2945927.5914
2024/02/14 04:22:29.00,461328.6031,5634434.7785,2945927.5907
2024/02/14 04:22:30.00,461328.601,5634434.7779,2945927.5893
2024/02/14 04:22:31.00,461328.6021,5634434.7807,2945927.59
2024/02/14 04:22:32.00,461328.6025,5634434.7801,2945927.5914
2024/02/14 04:22:33.00,461328.6016,5634434.7783,2945927.5907
2024/02/14 04:22:34.00,461328.6018,5634434.781,2945927.5898
2024/02/14 04:22:35.00,461328.6014,5634434.7819,2945927.5903
2024/02/14 04:22:36.00,461328.6027,5634434.779,2945927.5919
2024/02/14 04:22:37.00,461328.7769,5634434.335,2945927.5334
2024/02/14 04:22:38.00,461329.8116,5634436.9736,2945930.067
2024/02/14 04:22:39.00,461329.8117,5634436.9729,2945930.0668
2024/02/14 04:22:40.00,461329.8107,5634436.975,2945930.0676
2024/02/14 04:22:41.00,461329.8108,5634436.9746,2945930.0671
2024/02/14 04:22:42.00,461328.7759,5634434.3332,2945927.5338
2024/02/14 04:22:43.00,461328.7762,5634434.3377,2945927.5351
2024/02/14 04:22:44.00,461328.7758,5634434.3314,2945927.5338
2024/02/14 04:22:45.00,461328.7749,5634434.3312,2945927.5327
2024/02/14 04:22:46.00,461328.5999,5634434.7849,2945927.5936
2024/02/14 04:22:47.00,461328.7743,5634434.3362,2945927.5347
2024/02/14 04:22:48.00,461329.8106,5634436.9757,2945930.0678
2024/02/14 04:22:49.00,461329.8101,5634436.9732,2945930.0681
2024/02/14 04:22:50.00,461328.7749,5634434.3385,2945927.5349
2024/02/14 04:22:51.00,461328.7736,5634434.3362,2945927.5349
2024/02/14 04:22:52.00,461331.1154,5634430.8407,2945930.4291
2024/02/14 04:22:53.00,461331.1152,5634430.835,2945930.4269
2024/02/14 04:22:54.00,461328.7739,5634434.3388,2945927.5352
2024/02/14 04:22:55.00,461328.7737,5634434.338,2945927.5361
2024/02/14 04:22:56.00,461328.7718,5634434.3402,2945927.5363
2024/02/14 04:22:57.00,461329.8092,5634436.977,2945930.0682
2024/02/14 04:22:58.00,461329.8085,5634436.9776,2945930.0678
2024/02/14 04:22:59.00,461329.8085,5634436.9759,2945930.07
2024/02/14 04:23:00.00,461329.8088,5634436.9736,2945930.0664
2024/02/14 04:23:01.00,461328.7716,5634434.3417,2945927.5372
2024/02/14 04:23:02.00,461328.7726,5634434.3431,2945927.5356
2024/02/14 04:23:03.00,461328.7723,5634434.3438,2945927.5386
2024/02/14 04:23:04.00,461328.771,5634434.3406,2945927.5367
2024/02/14 04:23:05.00,461328.7709,5634434.3419,2945927.5364
2024/02/14 04:23:06.00,461328.7702,5634434.3423,2945927.5368
2024/02/14 04:23:07.00,461329.8086,5634436.9789,2945930.0693
2024/02/14 04:23:08.00,461329.809,5634436.9785,2945930.0687
2024/02/14 04:23:09.00,461328.7705,5634434.3447,2945927.5365
2024/02/14 04:23:10.00,461328.7702,5634434.3478,2945927.5392
2024/02/14 04:23:11.00,461328.7708,5634434.3468,2945927.5395
2024/02/14 04:23:12.00,461328.7696,5634434.3466,2945927.5381
2024/02/14 04:23:13.00,461328.7704,5634434.3439,2945927.5383
2024/02/14 04:23:14.00,461328.7696,5634434.3469,2945927.5387
2024/02/14 04:23:15.00,461328.7694,5634434.3454,2945927.5386
2024/02/14 04:23:16.00,461328.7692,5634434.3468,2945927.5388
2024/02/14 04:23:17.00,461329.9876,5634436.6248,2945930.2081
2024/02/14 04:23:18.00,461328.7693,5634434.348,2945927.5397
2024/02/14 04:23:19.00,461329.8075,5634436.9782,2945930.0687
2024/02/14 04:23:20.00,461329.8067,5634436.9769,2945930.0676
2024/02/14 04:23:21.00,461329.8057,5634436.9759,2945930.0671
2024/02/14 04:23:22.00,461329.8067,5634436.9757,2945930.0696
2024/02/14 04:23:23.00,461329.8074,5634436.9801,2945930.0708
2024/02/14 04:23:24.00,461329.8069,5634436.9772,2945930.0688
2024/02/14 04:23:25.00,461329.807,5634436.9783,2945930.0687
2024/02/14 04:23:26.00,461329.8076,5634436.977,2945930.0681
2024/02/14 04:23:27.00,461329.8063,5634436.9768,2945930.0684
2024/02/14 04:23:28.00,461329.8067,5634436.9786,2945930.0696
2024/02/14 04:23:29.00,461329.806,5634436.9747,2945930.0676
2024/02/14 04:23:30.00,461329.807,5634436.9834,2945930.0715
2024/02/14 04:23:31.00,461329.8068,5634436.9813,2945930.0692
2024/02/14 04:23:32.00,461329.8064,5634436.9787,2945930.0715
2024/02/14 04:23:33.00,461329.806,5634436.9772,2945930.0695
2024/02/14 04:23:34.00,461329.8058,5634436.9812,2945930.0712
2024/02/14 04:23:35.00,461329.8056,5634436.9786,2945930.0702
2024/02/14 04:23:36.00,461329.8051,5634436.981,2945930.0717
2024/02/14 04:23:37.00,461329.806,5634436.9832,2945930.0714
2024/02/14 04:23:38.00,461329.8063,5634436.9801,2945930.0716
2024/02/14 04:23:39.00,461331.1086,5634430.8037,2945930.4261
2024/02/14 04:23:40.00,461331.1071,5634430.7992,2945930.4248
2024/02/14 04:23:41.00,461329.8052,5634436.9795,2945930.0709
2024/02/14 04:23:42.00,461329.9842,5634436.6256,2945930.1877
2024/02/14 04:23:43.00,461329.8065,5634436.9829,2945930.0731
2024/02/14 04:23:44.00,461329.8048,5634436.9837,2945930.0723
2024/02/14 04:23:45.00,461329.8061,5634436.9792,2945930.0714
2024/02/14 04:23:46.00,461328.917,5634435.8502,2945929.8498
2024/02/14 04:23:47.00,461329.8065,5634436.9808,2945930.0725
2024/02/14 04:23:48.00,461329.8063,5634436.9803,2945930.0718
2024/02/14 04:23:49.00,461329.8068,5634436.9806,2945930.0712
2024/02/14 04:23:50.00,461329.8061,5634436.9815,2945930.0724
2024/02/14 04:23:51.00,461329.8066,5634436.983,2945930.0729
2024/02/14 04:23:52.00,461329.8061,5634436.9841,2945930.0731
2024/02/14 04:23:53.00,461329.8064,5634436.9826,2945930.0734
2024/02/14 04:23:54.00,461329.8068,5634436.9841,2945930.0733
2024/02/14 04:23:55.00,461329.8053,5634436.9839,2945930.0724
2024/02/14 04:23:56.00,461329.807,5634436.9844,2945930.073
2024/02/14 04:23:57.00,461329.8064,5634436.9841,2945930.0719
2024/02/14 04:23:58.00,461328.9178,5634435.8484,2945929.8495
2024/02/14 04:23:59.00,461328.9177,5634435.8505,2945929.8497
2024/02/14 04:24:00.00,461329.807,5634436.9833,2945930.0713
2024/02/14 04:24:01.00,461331.1073,5634430.7831,2945930.4213
2024/02/14 04:24:02.00,461331.1058,5634430.7818,2945930.4232
2024/02/14 04:24:03.00,461331.1065,5634430.7819,2945930.4207
2024/02/14 04:24:04.00,461331.1068,5634430.7813,2945930.4208
2024/02/14 04:24:05.00,461329.8069,5634436.9852,2945930.0723
2024/02/14 04:24:06.00,461328.9169,5634435.848,2945929.8496
2024/02/14 04:24:07.00,461331.1065,5634430.7796,2945930.4222
2024/02/14 04:24:08.00,461331.1064,5634430.7798,2945930.4203
2024/02/14 04:24:09.00,461329.8061,5634436.9895,2945930.0735
