GPST,x_y,y_y,z_y
2024/02/14 04:22:18.00,461329.7966,5634437.044,2945930.3073
2024/02/14 04:22:19.00,461332.6519,5634442.8556,2945930.3469
2024/02/14 04:22:20.00,461332.6514,5634442.8564,2945930.3485
2024/02/14 04:22:21.00,461332.6518,5634442.8613,2945930.3502
2024/02/14 04:22:22.00,461329.7972,5634437.0471,2945930.3085
2024/02/14 04:22:23.00,461332.6499,5634442.8509,2945930.3424
2024/02/14 04:22:24.00,461329.7977,5634437.0422,2945930.3023
2024/02/14 04:22:25.00,461329.7975,5634437.0462,2945930.3063
2024/02/14 04:22:26.00,461332.6463,5634442.8496,2945930.3433
2024/02/14 04:22:27.00,461329.6284,5634446.8415,2945937.7658
2024/02/14 04:22:28.00,461329.6263,5634446.8485,2945937.7715
2024/02/14 04:22:29.00,461329.6276,5634446.8441,2945937.767
2024/02/14 04:22:30.00,461329.7963,5634437.0461,2945930.3087
2024/02/14 04:22:31.00,461329.7971,5634437.042,2945930.3054
2024/02/14 04:22:32.00,461329.7964,5634437.0413,2945930.3031
2024/02/14 04:22:33.00,461329.7969,5634437.0401,2945930.3014
2024/02/14 04:22:34.00,461329.7979,5634437.0394,2945930.3033
2024/02/14 04:22:35.00,461329.7981,5634437.0438,2945930.3065
2024/02/14 04:22:36.00,461329.7977,5634437.0358,2945930.2943
2024/02/14 04:22:37.00,461329.7964,5634437.043,2945930.3072
2024/02/14 04:22:38.00,461329.7963,5634437.033,2945930.2981
2024/02/14 04:22:39.00,461329.7963,5634437.0405,2945930.3028
2024/02/14 04:22:40.00,461329.7972,5634437.0376,2945930.3034
2024/02/14 04:22:41.00,461329.7967,5634437.0345,2945930.3005
2024/02/14 04:22:42.00,461329.7969,5634437.0305,2945930.294
2024/02/14 04:22:43.00,461329.7954,5634437.0355,2945930.2973
2024/02/14 04:22:44.00,461329.7953,5634437.04,2945930.3057
2024/02/14 04:22:45.00,461329.7966,5634437.0294,2945930.2928
2024/02/14 04:22:46.00,461329.7968,5634437.0332,2945930.2983
2024/02/14 04:22:47.00,461329.7959,5634437.0406,2945930.3041
2024/02/14 04:22:48.00,461329.7966,5634437.0377,2945930.2997
2024/02/14 04:22:49.00,461329.7965,5634437.0445,2945930.3054
2024/02/14 04:22:50.00,461329.7968,5634437.0371,2945930.2989
2024/02/14 04:22:51.00,461329.7968,5634437.0359,2945930.2983
2024/02/14 04:22:52.00,461329.7985,5634437.0385,2945930.3007
2024/02/14 04:22:53.00,461329.7962,5634437.0416,2945930.302
2024/02/14 04:22:54.00,461329.7978,5634437.0363,2945930.2977
2024/02/14 04:22:55.00,461329.7971,5634437.0327,2945930.2953
2024/02/14 04:22:56.00,461329.7974,5634437.0428,2945930.3055
2024/02/14 04:22:57.00,461329.798,5634437.04,2945930.3015
2024/02/14 04:22:58.00,461329.797,5634437.035,2945930.2987
2024/02/14 04:22:59.00,461329.7969,5634437.038,2945930.3002
2024/02/14 04:23:00.00,461329.7983,5634437.033,2945930.2948
2024/02/14 04:23:01.00,461329.7972,5634437.0419,2945930.3009
2024/02/14 04:23:02.00,461329.7993,5634437.0368,2945930.2979
2024/02/14 04:23:03.00,461329.7978,5634437.0389,2945930.2975
2024/02/14 04:23:04.00,461329.7974,5634437.0476,2945930.3037
2024/02/14 04:23:05.00,461329.7979,5634437.0401,2945930.3012
2024/02/14 04:23:06.00,461329.7985,5634437.0436,2945930.3006
2024/02/14 04:23:07.00,461329.7999,5634437.0337,2945930.2913
2024/02/14 04:23:08.00,461329.8005,5634437.0398,2945930.2974
2024/02/14 04:23:09.00,461329.7976,5634437.0413,2945930.3008
2024/02/14 04:23:10.00,461329.8011,5634437.0416,2945930.2971
2024/02/14 04:23:11.00,461329.799,5634437.0373,2945930.2934
2024/02/14 04:23:12.00,461329.8007,5634437.0472,2945930.3031
2024/02/14 04:23:13.00,461329.7987,5634437.0379,2945930.2961
2024/02/14 04:23:14.00,461329.7986,5634437.0439,2945930.3007
2024/02/14 04:23:15.00,461329.8012,5634437.0384,2945930.2941
