GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m)
2024/02/14 04:54:23.00,460153.6123,5635358.3031,2944434.9208,9.0,4.5623,7.2649,5.2296,-2.6894,4.7253,-3.1417
2024/02/14 04:54:24.00,460153.4934,5635358.5691,2944435.0924,9.0,4.5625,7.2658,5.2303,-2.6909,4.7264,-3.1423
2024/02/14 04:54:25.00,460153.6512,5635358.6761,2944435.1178,9.0,4.5627,7.2667,5.2309,-2.6924,4.7276,-3.1429
2024/02/14 04:54:26.00,460153.7601,5635358.7483,2944435.1372,9.0,4.5629,7.2676,5.2316,-2.6939,4.7287,-3.1435
2024/02/14 04:54:27.00,460153.8112,5635358.8717,2944435.1416,9.0,4.5631,7.2685,5.2322,-2.6955,4.7298,-3.144
2024/02/14 04:54:28.00,460153.9373,5635358.8632,2944435.1735,9.0,4.5633,7.2694,5.2329,-2.697,4.7309,-3.1446
2024/02/14 04:54:29.00,460154.0623,5635358.8804,2944435.1513,9.0,4.5636,7.2703,5.2335,-2.6985,4.732,-3.1452
2024/02/14 04:54:30.00,460154.1584,5635358.9417,2944435.0739,9.0,4.5638,7.2712,5.2341,-2.7,4.7331,-3.1458
2024/02/14 04:54:31.00,460154.1831,5635359.0237,2944435.1071,9.0,4.564,7.2721,5.2348,-2.7015,4.7343,-3.1464
2024/02/14 04:54:32.00,460154.2485,5635359.1243,2944435.1177,9.0,4.5642,7.273,5.2354,-2.7031,4.7354,-3.147
2024/02/14 04:54:33.00,460154.342,5635359.294,2944435.1591,9.0,4.5644,7.2739,5.2361,-2.7046,4.7365,-3.1475
2024/02/14 04:54:34.00,460154.2499,5635359.6613,2944435.2557,9.0,4.5646,7.2748,5.2367,-2.7061,4.7376,-3.1481
2024/02/14 04:54:35.00,460154.3116,5635359.7454,2944435.2215,9.0,4.5648,7.2757,5.2374,-2.7076,4.7387,-3.1487
2024/02/14 04:54:36.00,460151.7552,5635362.1999,2944437.5147,10.0,3.4961,6.8307,4.622,0.1531,4.0354,-1.6381
2024/02/14 04:54:37.00,460151.3768,5635362.6518,2944437.921,10.0,3.496,6.8312,4.6225,0.1392,4.0363,-1.6386
2024/02/14 04:54:38.00,460152.9247,5635361.6093,2944436.7334,10.0,3.496,6.8318,4.623,0.1238,4.0371,-1.6391
2024/02/14 04:54:39.00,460154.7839,5635360.1144,2944435.2382,9.0,4.5657,7.2793,5.2399,-2.7137,4.7432,-3.151
2024/02/14 04:54:40.00,460154.7816,5635360.3675,2944435.2926,9.0,4.5659,7.2802,5.2406,-2.7152,4.7443,-3.1516
2024/02/14 04:54:41.00,460154.887,5635360.3841,2944435.3272,9.0,4.5661,7.2812,5.2412,-2.7167,4.7455,-3.1522
2024/02/14 04:54:42.00,460154.8934,5635360.4914,2944435.3731,9.0,4.5663,7.2821,5.2419,-2.7183,4.7466,-3.1528
2024/02/14 04:54:43.00,460154.8675,5635360.6309,2944435.3961,9.0,4.5665,7.283,5.2425,-2.7198,4.7477,-3.1534
2024/02/14 04:54:44.00,460154.9312,5635360.7016,2944435.33,9.0,4.5667,7.2839,5.2432,-2.7213,4.7488,-3.1539
2024/02/14 04:54:45.00,460155.0246,5635360.7606,2944435.293,9.0,4.567,7.2848,5.2438,-2.7228,4.7499,-3.1545
2024/02/14 04:54:46.00,460155.0045,5635360.9983,2944435.3036,9.0,4.5672,7.2857,5.2445,-2.7243,4.751,-3.1551
2024/02/14 04:54:47.00,460155.0376,5635361.0546,2944435.2266,9.0,4.5674,7.2866,5.2451,-2.7258,4.7522,-3.1557
2024/02/14 04:54:48.00,460155.0586,5635361.439,2944435.3062,9.0,4.5676,7.2875,5.2458,-2.7273,4.7533,-3.1563
2024/02/14 04:54:49.00,460154.9604,5635361.6547,2944435.3798,9.0,4.5678,7.2884,5.2464,-2.7289,4.7544,-3.1569
2024/02/14 04:54:50.00,460154.9837,5635361.6838,2944435.3972,9.0,4.568,7.2893,5.2471,-2.7304,4.7555,-3.1574
2024/02/14 04:54:51.00,460154.9355,5635361.8515,2944435.5252,9.0,4.5682,7.2902,5.2477,-2.7319,4.7566,-3.158
2024/02/14 04:54:52.00,460154.8276,5635362.0819,2944435.619,9.0,4.5685,7.2911,5.2483,-2.7334,4.7578,-3.1586
2024/02/14 04:54:53.00,460154.7915,5635362.223,2944435.6014,9.0,4.5687,7.292,5.249,-2.7349,4.7589,-3.1592
2024/02/14 04:54:54.00,460154.6832,5635362.3752,2944435.6419,9.0,4.5689,7.293,5.2496,-2.7364,4.76,-3.1598
2024/02/14 04:54:55.00,460154.6317,5635362.578,2944435.7264,9.0,4.5691,7.2939,5.2503,-2.7379,4.7611,-3.1604
2024/02/14 04:54:56.00,460154.6178,5635362.6881,2944435.7183,9.0,4.5693,7.2948,5.2509,-2.7394,4.7622,-3.161
2024/02/14 04:54:57.00,460154.5687,5635362.7849,2944435.7015,9.0,4.5695,7.2957,5.2516,-2.7409,4.7634,-3.1615
2024/02/14 04:54:58.00,460154.636,5635362.8663,2944435.6872,9.0,4.5698,7.2966,5.2522,-2.7425,4.7645,-3.1621
2024/02/14 04:54:59.00,460154.5534,5635362.986,2944435.7974,9.0,4.57,7.2975,5.2529,-2.744,4.7656,-3.1627
2024/02/14 04:55:00.00,460154.5702,5635362.9474,2944435.7202,9.0,4.5702,7.2984,5.2535,-2.7455,4.7667,-3.1633
2024/02/14 04:55:01.00,460154.6066,5635362.8841,2944435.7696,9.0,4.5704,7.2993,5.2542,-2.747,4.7679,-3.1639
2024/02/14 04:55:02.00,460154.6,5635362.8668,2944435.7336,9.0,4.5706,7.3003,5.2548,-2.7485,4.769,-3.1645
2024/02/14 04:55:03.00,460154.5753,5635362.8735,2944435.737,9.0,4.5708,7.3012,5.2555,-2.75,4.7701,-3.1651
2024/02/14 04:55:04.00,460154.5533,5635362.955,2944435.777,9.0,4.5711,7.3021,5.2561,-2.7515,4.7712,-3.1656
2024/02/14 04:55:05.00,460154.5976,5635362.9309,2944435.7623,9.0,4.5713,7.303,5.2567,-2.753,4.7723,-3.1662
2024/02/14 04:55:06.00,460154.6427,5635362.8478,2944435.7847,9.0,4.5715,7.3039,5.2574,-2.7545,4.7735,-3.1668
2024/02/14 04:55:07.00,460154.7355,5635362.738,2944435.7154,9.0,4.5717,7.3048,5.258,-2.756,4.7746,-3.1674
2024/02/14 04:55:08.00,460154.802,5635362.7236,2944435.6038,9.0,4.5719,7.3057,5.2587,-2.7575,4.7757,-3.168
2024/02/14 04:55:09.00,460154.8532,5635362.5999,2944435.5269,9.0,4.5721,7.3067,5.2593,-2.759,4.7768,-3.1686
2024/02/14 04:55:10.00,460154.8558,5635362.5879,2944435.6054,9.0,4.5724,7.3076,5.26,-2.7605,4.7779,-3.1692
2024/02/14 04:55:11.00,460154.8982,5635362.4787,2944435.5829,9.0,4.5726,7.3085,5.2606,-2.762,4.7791,-3.1697
2024/02/14 04:55:12.00,460154.8776,5635362.4383,2944435.6031,9.0,4.5728,7.3094,5.2613,-2.7635,4.7802,-3.1703
2024/02/14 04:55:13.00,460154.8058,5635362.2873,2944435.6494,9.0,4.573,7.3103,5.2619,-2.765,4.7813,-3.1709
2024/02/14 04:55:14.00,460154.6756,5635361.8723,2944435.6461,9.0,4.5732,7.3113,5.2626,-2.7665,4.7824,-3.1715
2024/02/14 04:55:15.00,460145.8694,5635369.0819,2944443.0713,10.0,3.4953,6.8524,4.642,-0.3677,4.0684,-1.657
2024/02/14 04:55:16.00,460145.7205,5635368.5395,2944443.026,10.0,3.4953,6.853,4.6425,-0.3732,4.0693,-1.6575
2024/02/14 04:55:17.00,460149.7862,5635366.44,2944437.9628,8.0,7.4519,10.7829,6.0058,-7.3683,6.768,-5.2033
2024/02/14 04:55:18.00,460149.3457,5635365.8161,2944438.369,8.0,7.4532,10.7852,6.0069,-7.3705,6.7699,-5.2047
2024/02/14 04:55:19.00,460150.6293,5635362.9564,2944437.9873,9.0,3.941,7.6941,4.6461,-2.5522,4.1298,-1.732
2024/02/14 04:55:20.00,460147.6437,5635364.8264,2944439.4461,7.0,7.5493,10.8278,6.4118,-7.3018,6.9218,-4.9466
2024/02/14 04:55:21.00,460147.9962,5635367.3402,2944440.4407,7.0,7.5989,12.4159,6.0163,-6.7418,6.6516,-5.2467
2024/02/14 04:55:22.00,460148.7817,5635361.3083,2944440.851,9.0,4.1895,8.0712,4.6728,3.1101,3.802,-1.9801
2024/02/14 04:55:23.00,460151.9539,5635356.5314,2944439.0759,8.0,5.4531,8.2566,5.3674,1.8992,4.3645,-3.6244
2024/02/14 04:55:24.00,460150.8044,5635356.4914,2944440.1333,8.0,5.4529,8.2576,5.3678,1.8965,4.3662,-3.6243
2024/02/14 04:55:25.00,460150.2474,5635355.0176,2944440.7303,7.0,5.7358,8.6545,5.7999,2.8623,4.9759,-3.0375
2024/02/14 04:55:26.00,460149.4496,5635354.6869,2944442.2823,7.0,5.7356,8.6555,5.8003,2.8606,4.9773,-3.0375
2024/02/14 04:55:27.00,460146.1317,5635363.5276,2944447.4077,7.0,4.7468,9.8894,5.1233,2.9187,4.4165,0.3829
2024/02/14 04:55:28.00,460141.5331,5635370.8665,2944453.6599,6.0,7.7877,12.743,6.4295,-6.411,7.1224,-4.882
2024/02/14 04:55:29.00,460145.7311,5635358.0811,2944450.105,7.0,5.7349,8.6584,5.8012,2.8553,4.9814,-3.0373
2024/02/14 04:55:30.00,460142.6404,5635354.3234,2944447.2166,7.0,5.7347,8.6594,5.8015,2.8536,4.9828,-3.0373
2024/02/14 04:55:31.00,460140.3448,5635357.6259,2944449.9246,7.0,4.7461,9.8919,5.1248,2.9138,4.4217,0.3821
2024/02/14 04:55:32.00,460136.9122,5635359.6847,2944452.9964,6.0,7.7916,12.7548,6.4327,-6.4241,7.1317,-4.8864
2024/02/14 04:55:33.00,460140.4487,5635348.5906,2944451.2294,7.0,5.734,8.6623,5.8025,2.8484,4.987,-3.0372
2024/02/14 04:55:34.00,460139.2635,5635349.1386,2944454.8157,7.0,5.7338,8.6633,5.8028,2.8466,4.9883,-3.0371
2024/02/14 04:55:35.00,460136.8522,5635348.4875,2944456.4536,7.0,5.7336,8.6643,5.8031,2.8449,4.9897,-3.0371
2024/02/14 04:55:36.00,460136.8599,5635347.7028,2944455.7919,8.0,4.6005,8.4653,5.1263,3.7967,4.4584,0.2905
2024/02/14 04:55:37.00,460135.4716,5635344.5192,2944457.9948,7.0,4.7451,9.8957,5.1269,2.9065,4.4295,0.3809
2024/02/14 04:55:38.00,460132.5671,5635344.5266,2944460.8725,7.0,4.7449,9.8963,5.1273,2.9053,4.4308,0.3807
2024/02/14 04:55:39.00,460130.4124,5635342.8683,2944463.3917,7.0,4.7447,9.897,5.1277,2.9041,4.4322,0.3805
2024/02/14 04:55:40.00,460128.8358,5635344.6482,2944469.4146,7.0,4.7445,9.8976,5.128,2.9029,4.4335,0.3803
2024/02/14 04:55:41.00,460126.5202,5635340.7918,2944471.143,7.0,4.7444,9.8982,5.1284,2.9016,4.4348,0.3801
2024/02/14 04:55:42.00,460121.8118,5635339.0717,2944474.0785,8.0,4.5988,8.4695,5.1285,3.7926,4.4651,0.2924
2024/02/14 04:55:43.00,460115.8207,5635340.3095,2944482.7351,7.0,5.7318,8.6721,5.8056,2.8308,5.0008,-3.0368
2024/02/14 04:55:44.00,460104.9795,5635350.8834,2944491.3195,6.0,7.8034,12.7903,6.4422,-6.4635,7.1599,-4.8994
2024/02/14 04:55:45.00,460100.676,5635346.9912,2944494.1463,6.0,7.8044,12.7933,6.443,-6.4668,7.1622,-4.9005
2024/02/14 04:55:46.00,460100.9806,5635328.5972,2944489.9737,7.0,5.7312,8.675,5.8066,2.8255,5.0049,-3.0366
2024/02/14 04:55:47.00,460098.2454,5635327.5473,2944494.9479,8.0,4.5975,8.473,5.1303,3.7892,4.4707,0.294
2024/02/14 04:55:48.00,460092.4849,5635325.4048,2944498.7564,8.0,4.5972,8.4737,5.1307,3.7885,4.4718,0.2943
2024/02/14 04:55:49.00,460087.2905,5635320.7288,2944502.0508,8.0,4.597,8.4744,5.1311,3.7878,4.4729,0.2946
2024/02/14 04:55:50.00,460081.2213,5635319.7342,2944507.1594,8.0,4.3355,9.5973,4.6847,1.9115,3.8274,-1.971
2024/02/14 04:55:51.00,460075.8899,5635316.7738,2944511.5164,9.0,4.1824,8.0931,4.6851,3.0881,3.8411,-1.9761
2024/02/14 04:55:52.00,460070.5941,5635314.75,2944515.6146,9.0,4.1822,8.0938,4.6855,3.0874,3.8424,-1.976
2024/02/14 04:55:53.00,460064.8732,5635314.6866,2944519.6754,9.0,4.182,8.0946,4.686,3.0866,3.8438,-1.9759
2024/02/14 04:55:54.00,460059.6869,5635313.4077,2944523.9141,8.0,4.3349,9.6002,4.6864,1.9048,3.8339,-1.9709
2024/02/14 04:55:55.00,460054.4625,5635312.2621,2944528.4197,8.0,4.3348,9.6009,4.6868,1.9031,3.8355,-1.9708
2024/02/14 04:55:56.00,460048.9155,5635309.5683,2944532.0826,9.0,4.1812,8.0969,4.6872,3.0843,3.8478,-1.9755
2024/02/14 04:55:57.00,460043.1085,5635308.0196,2944536.0792,9.0,4.181,8.0976,4.6877,3.0836,3.8492,-1.9753
2024/02/14 04:55:58.00,460036.904,5635307.1538,2944539.8866,8.0,4.3343,9.6031,4.6881,1.8981,3.8403,-1.9708
2024/02/14 04:55:59.00,460030.9082,5635306.0955,2944544.4905,8.0,4.3341,9.6038,4.6885,1.8964,3.8419,-1.9707
2024/02/14 04:56:00.00,460023.956,5635303.6464,2944547.7122,8.0,4.334,9.6045,4.689,1.8947,3.8435,-1.9707
2024/02/14 04:56:01.00,460016.8904,5635302.0036,2944551.696,8.0,4.3338,9.6053,4.6894,1.893,3.8451,-1.9707
2024/02/14 04:56:02.00,460009.6996,5635300.6955,2944556.0447,8.0,4.3337,9.606,4.6898,1.8913,3.8467,-1.9707
2024/02/14 04:56:03.00,460001.9976,5635298.9004,2944560.0897,8.0,4.3335,9.6067,4.6902,1.8896,3.8483,-1.9707
2024/02/14 04:56:04.00,459996.1126,5635300.5724,2944567.5849,7.0,4.7404,9.9129,5.1368,2.8735,4.4648,0.3748
2024/02/14 04:56:05.00,459989.6913,5635302.0524,2944574.8661,7.0,4.7402,9.9135,5.1371,2.8723,4.4661,0.3745
2024/02/14 04:56:06.00,459970.213,5635280.0496,2944558.667,7.0,5.8908,10.685,8.4284,6.1817,7.9723,4.9741
2024/02/14 04:56:07.00,459961.9675,5635277.1538,2944563.0057,7.0,5.8902,10.6851,8.4279,6.1806,7.9723,4.9732
2024/02/14 04:56:08.00,459953.1224,5635277.1634,2944567.6182,6.0,6.0016,11.8666,8.4274,5.6771,7.9704,4.9731
2024/02/14 04:56:09.00,459944.764,5635274.3847,2944572.1633,7.0,5.8888,10.6854,8.4269,6.1786,7.9723,4.9716
2024/02/14 04:56:10.00,459936.0355,5635272.4348,2944576.7166,7.0,5.8882,10.6856,8.4264,6.1776,7.9723,4.9708
2024/02/14 04:56:11.00,459926.8649,5635271.4111,2944581.2741,7.0,5.8875,10.6857,8.426,6.1766,7.9723,4.97
2024/02/14 04:56:12.00,459917.7394,5635269.9505,2944585.8051,6.0,5.9994,11.8665,8.4255,5.6717,7.9701,4.9699
2024/02/14 04:56:13.00,459908.6515,5635268.1209,2944590.4486,6.0,5.9989,11.8664,8.425,5.6704,7.97,4.9691
2024/02/14 04:56:14.00,459899.4431,5635266.2495,2944595.226,6.0,5.9984,11.8664,8.4245,5.6691,7.9699,4.9683
2024/02/14 04:56:15.00,459890.1905,5635264.4404,2944600.134,7.0,5.8848,10.6864,8.424,6.1726,7.9722,4.9667
2024/02/14 04:56:16.00,459880.8335,5635262.2979,2944605.0658,6.0,5.9973,11.8663,8.4235,5.6664,7.9698,4.9667
2024/02/14 04:56:17.00,459871.1881,5635260.3474,2944610.0504,6.0,5.9967,11.8662,8.423,5.665,7.9697,4.9659
2024/02/14 04:56:18.00,459861.5741,5635258.5928,2944614.936,6.0,5.9962,11.8662,8.4225,5.6637,7.9696,4.9651
2024/02/14 04:56:19.00,459857.3798,5635265.695,2944628.5868,7.0,4.4772,9.9925,5.6118,2.5577,4.8295,-0.6312
2024/02/14 04:56:20.00,459848.8356,5635267.5197,2944637.4638,9.0,4.1755,8.1154,4.6975,3.0661,3.8801,-1.9723
2024/02/14 04:56:21.00,459839.1709,5635265.6968,2944642.5822,9.0,4.1753,8.1162,4.698,3.0653,3.8815,-1.9722
2024/02/14 04:56:22.00,459829.6432,5635263.1208,2944647.5991,9.0,4.1751,8.1169,4.6984,3.0646,3.8828,-1.9721
2024/02/14 04:56:23.00,459820.3828,5635261.5451,2944652.8083,8.0,4.5879,8.4984,5.1436,3.7646,4.511,0.3036
2024/02/14 04:56:24.00,459803.6591,5635246.7284,2944644.6294,7.0,5.8788,10.6877,8.4195,6.1635,7.972,4.9593
2024/02/14 04:56:25.00,459794.0335,5635245.2615,2944649.7019,7.0,5.8781,10.6879,8.419,6.1625,7.9719,4.9585
2024/02/14 04:56:26.00,459784.3214,5635243.4978,2944654.8341,7.0,5.8774,10.6881,8.4185,6.1614,7.9719,4.9576
2024/02/14 04:56:27.00,459782.2744,5635255.1122,2944673.8326,8.0,4.5869,8.5013,5.1451,3.7619,4.5155,0.3045
2024/02/14 04:56:28.00,459772.1451,5635252.7895,2944678.3287,7.0,4.7364,9.9284,5.1455,2.8439,4.496,0.3682
2024/02/14 04:56:29.00,459763.3081,5635251.9831,2944684.9954,8.0,4.5864,8.5027,5.1458,3.7605,4.5177,0.305
2024/02/14 04:56:30.00,459752.8941,5635249.2594,2944688.829,8.0,4.5861,8.5034,5.1462,3.7598,4.5188,0.3052
2024/02/14 04:56:31.00,459743.5918,5635247.2277,2944694.1606,8.0,4.5858,8.5041,5.1465,3.7591,4.5199,0.3054
2024/02/14 04:56:32.00,459734.0517,5635244.7374,2944698.5662,8.0,4.5856,8.5049,5.1469,3.7584,4.5211,0.3056
2024/02/14 04:56:33.00,459724.6917,5635244.4868,2944703.8825,7.0,4.7356,9.9317,5.1474,2.8377,4.5025,0.3668
2024/02/14 04:56:34.00,459715.3521,5635242.8221,2944708.8735,7.0,4.7354,9.9324,5.1478,2.8365,4.5038,0.3665
2024/02/14 04:56:35.00,459706.1977,5635240.7395,2944713.9877,8.0,4.5848,8.507,5.148,3.7564,4.5244,0.3063
2024/02/14 04:56:36.00,459694.3938,5635232.8349,2944712.7275,8.0,4.3275,8.546,5.6187,3.5163,4.8306,-0.5894
2024/02/14 04:56:37.00,459687.718,5635237.2535,2944724.4574,9.0,4.1715,8.1287,4.7049,3.0532,3.903,-1.9702
2024/02/14 04:56:38.00,459678.0113,5635234.5879,2944728.2085,9.0,4.1713,8.1295,4.7053,3.0524,3.9044,-1.9701
2024/02/14 04:56:39.00,459668.158,5635231.4433,2944731.3121,9.0,4.1711,8.1303,4.7057,3.0516,3.9057,-1.9699
2024/02/14 04:56:40.00,459659.2177,5635230.6241,2944736.6172,8.0,4.328,9.634,4.7062,1.8263,3.9074,-1.9699
2024/02/14 04:56:41.00,459650.6881,5635226.8417,2944741.162,9.0,4.1706,8.1319,4.7066,3.0501,3.9084,-1.9697
2024/02/14 04:56:42.00,459641.8498,5635225.8552,2944745.7473,9.0,4.1704,8.1326,4.7071,3.0493,3.9098,-1.9696
2024/02/14 04:56:43.00,459633.2418,5635224.223,2944749.8431,9.0,4.1701,8.1334,4.7075,3.0486,3.9111,-1.9695
2024/02/14 04:56:44.00,459624.9259,5635223.9795,2944754.587,8.0,4.3274,9.637,4.7079,1.8194,3.9137,-1.9699
2024/02/14 04:56:45.00,459616.8885,5635222.2287,2944758.7405,9.0,4.1697,8.135,4.7084,3.0471,3.9138,-1.9692
2024/02/14 04:56:46.00,459609.1266,5635220.2358,2944762.8583,9.0,4.1694,8.1358,4.7088,3.0463,3.9152,-1.9691
2024/02/14 04:56:47.00,459601.5695,5635218.2078,2944766.8959,9.0,4.1692,8.1366,4.7092,3.0455,3.9165,-1.969
2024/02/14 04:56:48.00,459594.1622,5635217.054,2944770.7544,9.0,4.169,8.1374,4.7097,3.0448,3.9179,-1.9688
2024/02/14 04:56:49.00,459587.5415,5635216.1355,2944774.283,9.0,4.1687,8.1382,4.7101,3.044,3.9192,-1.9687
2024/02/14 04:56:50.00,459581.8318,5635215.3252,2944777.29,9.0,4.1685,8.139,4.7105,3.0432,3.9205,-1.9686
2024/02/14 04:56:51.00,459576.5458,5635214.3495,2944779.9902,9.0,4.1683,8.1398,4.711,3.0425,3.9219,-1.9685
2024/02/14 04:56:52.00,459571.7428,5635213.3875,2944782.3364,9.0,4.168,8.1406,4.7114,3.0417,3.9232,-1.9683
2024/02/14 04:56:53.00,459567.4913,5635212.7439,2944784.2474,9.0,4.1678,8.1414,4.7119,3.0409,3.9246,-1.9682
2024/02/14 04:56:54.00,459564.3469,5635212.3345,2944785.3586,9.0,4.1676,8.1422,4.7123,3.0402,3.9259,-1.9681
2024/02/14 04:56:55.00,459562.4677,5635212.2608,2944785.8352,9.0,4.1673,8.143,4.7127,3.0394,3.9273,-1.968
2024/02/14 04:56:56.00,459561.1564,5635212.1818,2944786.1118,9.0,4.1671,8.1438,4.7132,3.0386,3.9286,-1.9679
2024/02/14 04:56:57.00,459560.2149,5635212.1329,2944786.3301,9.0,4.1669,8.1446,4.7136,3.0379,3.93,-1.9677
2024/02/14 04:56:58.00,459559.1028,5635212.2793,2944786.5777,9.0,4.1666,8.1454,4.714,3.0371,3.9313,-1.9676
2024/02/14 04:56:59.00,459557.3432,5635212.296,2944786.9903,9.0,4.1664,8.1462,4.7145,3.0363,3.9327,-1.9675
2024/02/14 04:57:00.00,459555.2355,5635212.3301,2944787.3972,9.0,4.1662,8.147,4.7149,3.0356,3.934,-1.9674
2024/02/14 04:57:01.00,459552.8777,5635212.3001,2944787.9263,9.0,4.1659,8.1478,4.7154,3.0348,3.9354,-1.9673
2024/02/14 04:57:02.00,459550.076,5635212.4632,2944788.3128,9.0,4.1657,8.1486,4.7158,3.034,3.9367,-1.9671
2024/02/14 04:57:03.00,459546.7717,5635212.353,2944789.1526,9.0,4.1655,8.1494,4.7162,3.0333,3.9381,-1.967
2024/02/14 04:57:04.00,459543.8112,5635212.7562,2944791.2056,9.0,4.1652,8.1502,4.7167,3.0325,3.9394,-1.9669
2024/02/14 04:57:05.00,459539.5336,5635211.4596,2944792.2197,8.0,4.577,8.5288,5.1592,3.7357,4.558,0.3116
2024/02/14 04:57:06.00,459536.9299,5635212.7018,2944795.4636,8.0,4.5767,8.5296,5.1596,3.7351,4.5591,0.3117
2024/02/14 04:57:07.00,459535.8501,5635216.6668,2944801.9047,8.0,4.5765,8.5303,5.1599,3.7344,4.5602,0.3119
2024/02/14 04:57:08.00,459531.2879,5635215.2354,2944803.1601,8.0,4.5762,8.531,5.1603,3.7337,4.5614,0.312
2024/02/14 04:57:09.00,459524.1677,5635210.0546,2944801.1758,8.0,4.576,8.5318,5.1607,3.733,4.5625,0.3122
2024/02/14 04:57:10.00,459517.9943,5635207.2116,2944802.2932,8.0,4.5757,8.5325,5.1611,3.7323,4.5636,0.3123
2024/02/14 04:57:11.00,459512.2307,5635205.9975,2944805.4708,8.0,4.5754,8.5333,5.1614,3.7316,4.5647,0.3125
2024/02/14 04:57:12.00,459506.0662,5635204.6557,2944808.9931,9.0,4.1634,8.1566,4.7202,3.0264,3.9502,-1.966
2024/02/14 04:57:13.00,459499.8387,5635202.8755,2944811.7027,9.0,4.1632,8.1574,4.7206,3.0256,3.9515,-1.9658
2024/02/14 04:57:14.00,459493.8632,5635201.6238,2944815.1244,9.0,4.1629,8.1582,4.7211,3.0248,3.9529,-1.9657
2024/02/14 04:57:15.00,459487.514,5635200.3961,2944818.5094,9.0,4.1627,8.159,4.7215,3.0241,3.9542,-1.9656
2024/02/14 04:57:16.00,459481.1219,5635199.6346,2944822.6186,9.0,4.1625,8.1598,4.722,3.0233,3.9556,-1.9655
2024/02/14 04:57:17.00,459473.7715,5635197.3322,2944825.1996,9.0,4.1623,8.1607,4.7224,3.0225,3.9569,-1.9654
2024/02/14 04:57:18.00,459458.3559,5635182.369,2944815.7451,7.0,5.8425,10.6957,8.3917,6.1079,7.9697,4.9138
2024/02/14 04:57:19.00,459450.4509,5635204.6496,2944839.3631,7.0,7.7064,12.808,6.139,-7.1094,6.98,-5.3757
2024/02/14 04:57:20.00,459451.0663,5635194.9143,2944838.2967,8.0,4.3222,9.6642,4.7238,1.7555,3.9709,-1.9696
2024/02/14 04:57:21.00,459443.0593,5635192.5526,2944842.7211,8.0,4.3221,9.6649,4.7242,1.7537,3.9725,-1.9696
2024/02/14 04:57:22.00,459431.2674,5635186.0784,2944843.1835,7.0,4.4689,10.0403,5.6379,2.4813,4.9144,-0.6188
2024/02/14 04:57:23.00,459420.7497,5635181.5943,2944847.4056,8.0,4.3171,8.586,5.6381,3.4873,4.8872,-0.5662
2024/02/14 04:57:24.00,459413.9706,5635186.6496,2944858.5382,9.0,4.1607,8.1663,4.7255,3.0171,3.9664,-1.9646
2024/02/14 04:57:25.00,459405.1566,5635185.3006,2944864.149,9.0,4.1604,8.1672,4.726,3.0164,3.9677,-1.9644
2024/02/14 04:57:26.00,459394.7338,5635181.7958,2944868.1696,9.0,4.1602,8.168,4.7264,3.0156,3.969,-1.9643
2024/02/14 04:57:27.00,459384.9169,5635180.1669,2944873.5709,8.0,4.3213,9.6695,4.7269,1.7429,3.982,-1.9695
2024/02/14 04:57:28.00,459375.6074,5635178.2737,2944880.046,9.0,4.1597,8.1696,4.7273,3.0141,3.9717,-1.9641
2024/02/14 04:57:29.00,459366.1372,5635174.4478,2944885.6561,9.0,4.1595,8.1704,4.7277,3.0133,3.9731,-1.964
2024/02/14 04:57:30.00,459354.9554,5635167.1782,2944886.9093,8.0,4.3155,8.592,5.641,3.483,4.8956,-0.5628
2024/02/14 04:57:31.00,459345.5649,5635165.144,2944893.2319,8.0,4.3153,8.5929,5.6414,3.4824,4.8968,-0.5623
2024/02/14 04:57:32.00,459337.9449,5635167.0191,2944904.1165,9.0,4.1588,8.1729,4.7291,3.011,3.9771,-1.9636
2024/02/14 04:57:33.00,459329.0549,5635164.6746,2944910.7661,9.0,4.1586,8.1737,4.7295,3.0102,3.9785,-1.9635
2024/02/14 04:57:34.00,459320.3078,5635161.8919,2944917.1616,8.0,4.3203,9.6749,4.73,1.7301,3.9931,-1.9695
2024/02/14 04:57:35.00,459312.2072,5635158.9968,2944924.6377,9.0,4.1581,8.1753,4.7304,3.0087,3.9812,-1.9633
2024/02/14 04:57:36.00,459303.4647,5635155.7258,2944930.7427,9.0,4.1579,8.1762,4.7308,3.0079,3.9825,-1.9632
2024/02/14 04:57:37.00,459295.2787,5635153.4794,2944938.0288,8.0,4.3199,9.6772,4.7313,1.7247,3.9978,-1.9695
2024/02/14 04:57:38.00,459287.2108,5635150.3532,2944945.2355,8.0,4.3197,9.678,4.7318,1.7228,3.9994,-1.9695
2024/02/14 04:57:39.00,459279.2084,5635147.0932,2944952.6952,8.0,4.3196,9.6788,4.7322,1.721,4.001,-1.9695
2024/02/14 04:57:40.00,459271.1934,5635143.6729,2944960.2645,8.0,4.3195,9.6795,4.7327,1.7192,4.0026,-1.9695
2024/02/14 04:57:41.00,459263.1135,5635140.2917,2944968.02,8.0,4.3193,9.6803,4.7331,1.7173,4.0042,-1.9695
2024/02/14 04:57:42.00,459255.284,5635136.097,2944975.734,9.0,4.1566,8.1811,4.7335,3.0033,3.9906,-1.9625
2024/02/14 04:57:43.00,459247.2791,5635132.8346,2944983.4217,9.0,4.1563,8.1819,4.734,3.0025,3.9919,-1.9624
