GPST,x_y,y_y,z_y
2024/02/14 05:43:59.01,458557.6868,5632632.879,2949802.111
2024/02/14 05:44:00.01,458562.1111,5632627.0666,2949804.3003
2024/02/14 05:44:01.00,458559.3108,5632629.6035,2949807.7925
2024/02/14 05:44:02.01,458563.8792,5632623.5866,2949810.3853
2024/02/14 05:44:03.01,458564.8805,5632621.5459,2949813.9285
2024/02/14 05:44:04.01,458562.3759,5632623.5237,2949818.4589
2024/02/14 05:44:05.01,458563.7225,5632621.172,2949822.6364
2024/02/14 05:44:06.01,458568.8405,5632614.5868,2949826.3645
2024/02/14 05:44:07.01,458570.2815,5632612.1389,2949830.7283
2024/02/14 05:44:08.01,458571.6628,5632609.6941,2949834.9098
2024/02/14 05:44:09.01,458573.0239,5632607.4522,2949838.9528
2024/02/14 05:44:10.01,458574.3375,5632605.3822,2949842.7899
2024/02/14 05:44:11.01,458572.0488,5632607.2915,2949847.2218
2024/02/14 05:44:12.01,458577.0756,5632601.0459,2949850.7495
2024/02/14 05:44:13.01,458574.9727,5632602.6658,2949855.634
2024/02/14 05:44:14.01,458580.1012,5632596.209,2949859.4431
2024/02/14 05:44:15.01,458581.4953,5632603.8023,2949865.8828
2024/02/14 05:44:16.01,458580.932,5632591.6279,2949864.1815
2024/02/14 05:44:17.01,458584.1926,5632589.5638,2949871.5743
2024/02/14 05:44:18.01,458585.5246,5632597.2075,2949877.6692
2024/02/14 05:44:19.01,458584.9519,5632585.0485,2949876.0448
2024/02/14 05:44:20.01,458588.1961,5632592.6464,2949885.9762
2024/02/14 05:44:21.01,458589.4837,5632590.2918,2949890.1871
2024/02/14 05:44:22.01,458590.8157,5632587.9962,2949894.3333
2024/02/14 05:44:23.01,458591.761,5632571.8421,2949896.3371
2024/02/14 05:44:24.01,458593.4143,5632583.8149,2949901.9403
2024/02/14 05:44:25.01,458594.6773,5632581.909,2949905.3514
2024/02/14 05:44:26.01,458593.9188,5632570.218,2949902.8101
2024/02/14 05:44:27.01,458596.5338,5632564.4014,2949909.7356
2024/02/14 05:44:28.01,458598.0346,5632566.7007,2949912.8662
2024/02/14 05:44:29.01,458598.8435,5632560.4561,2949916.8442
2024/02/14 05:44:30.01,458600.6006,5632572.1952,2949922.8496
2024/02/14 05:44:31.01,458600.2021,5632559.8498,2949921.5121
2024/02/14 05:44:32.01,458603.2988,5632553.1845,2949929.9825
2024/02/14 05:44:33.01,458604.8846,5632550.4644,2949934.864
2024/02/14 05:44:34.01,458606.5463,5632547.6379,2949939.9157
2024/02/14 05:44:35.01,458608.3138,5632544.6318,2949945.3319
2024/02/14 05:44:36.01,458608.5253,5632545.552,2949947.2681
2024/02/14 05:44:37.01,458611.82,5632538.3048,2949956.7426
2024/02/14 05:44:38.01,458611.986,5632539.2559,2949958.6977
2024/02/14 05:44:39.01,458615.7039,5632545.9386,2949970.224
2024/02/14 05:44:40.01,458617.572,5632532.9666,2949973.7715
2024/02/14 05:44:41.01,458618.999,5632525.6775,2949979.6745
2024/02/14 05:44:42.01,458620.8735,5632522.5525,2949985.3964
2024/02/14 05:44:43.01,458622.8067,5632519.3389,2949991.2084
2024/02/14 05:44:44.01,458624.7869,5632516.1121,2949997.0537
2024/02/14 05:44:45.01,458626.7271,5632512.8906,2950002.8638
2024/02/14 05:44:46.01,458628.9925,5632523.7541,2950010.4725
2024/02/14 05:44:47.01,458630.8543,5632520.7363,2950015.9524
2024/02/14 05:44:48.01,458632.2051,5632503.8343,2950019.3381
2024/02/14 05:44:49.01,458634.1295,5632514.9665,2950026.518
2024/02/14 05:44:50.01,458635.2142,5632498.0502,2950029.9857
2024/02/14 05:44:51.01,458636.6574,5632495.0272,2950035.6019
2024/02/14 05:44:52.01,458638.1369,5632491.8907,2950041.3967
2024/02/14 05:44:53.01,458639.659,5632488.6937,2950047.382
2024/02/14 05:44:54.01,458641.1253,5632485.4549,2950053.6228
2024/02/14 05:44:55.01,458642.5222,5632482.0469,2950060.0961
2024/02/14 05:44:56.01,458643.6859,5632478.4803,2950066.7429
2024/02/14 05:44:57.01,458644.4712,5632474.9655,2950073.3946
2024/02/14 05:44:58.01,458644.9404,5632471.5402,2950079.9267
2024/02/14 05:44:59.01,458645.1475,5632468.2631,2950086.2479
2024/02/14 05:45:00.01,458645.1629,5632465.0925,2950092.2987
2024/02/14 05:45:01.00,458645.0767,5632462.3709,2950097.5583
2024/02/14 05:45:02.01,458644.9373,5632460.2304,2950101.7266
2024/02/14 05:45:03.01,458644.7539,5632458.491,2950105.1119
2024/02/14 05:45:04.01,458644.5419,5632456.9435,2950108.148
2024/02/14 05:45:05.01,458644.2669,5632455.4229,2950111.1344
2024/02/14 05:45:06.01,458642.3434,5632457.855,2950110.6562
2024/02/14 05:45:07.01,458643.4031,5632451.9262,2950118.0989
2024/02/14 05:45:08.01,458642.7853,5632449.895,2950122.1398
2024/02/14 05:45:09.01,458642.0757,5632447.6934,2950126.5097
2024/02/14 05:45:10.01,458641.3126,5632445.376,2950131.2098
2024/02/14 05:45:11.01,458640.5018,5632442.8536,2950136.2805
2024/02/14 05:45:12.01,458639.4745,5632440.1801,2950141.8178
2024/02/14 05:45:13.01,458638.22,5632437.3752,2950147.6155
2024/02/14 05:45:14.01,458636.9239,5632434.718,2950153.1763
2024/02/14 05:45:15.01,458635.5381,5632432.1532,2950158.5452
2024/02/14 05:45:16.01,458634.0937,5632429.5496,2950163.9753
2024/02/14 05:45:17.01,458632.5533,5632426.9226,2950169.4924
2024/02/14 05:45:18.01,458630.9089,5632424.2532,2950175.1365
2024/02/14 05:45:19.01,458629.1907,5632421.4874,2950180.9142
2024/02/14 05:45:20.01,458627.3596,5632418.6483,2950186.8717
2024/02/14 05:45:21.01,458625.4132,5632415.6978,2950193.0644
2024/02/14 05:45:22.01,458623.359,5632412.5884,2950199.511
2024/02/14 05:45:23.01,458621.1345,5632409.3511,2950206.2095
2024/02/14 05:45:24.01,458618.7783,5632406.1448,2950213.0763
2024/02/14 05:45:25.01,458616.3335,5632402.9355,2950219.898
2024/02/14 05:45:26.01,458613.9622,5632399.8192,2950226.5539
2024/02/14 05:45:27.01,458611.5865,5632396.7485,2950233.0929
2024/02/14 05:45:28.01,458609.207,5632393.7896,2950239.4912
2024/02/14 05:45:29.01,458606.8838,5632390.8935,2950245.6498
2024/02/14 05:45:30.01,458604.5967,5632387.9778,2950251.8453
2024/02/14 05:45:31.01,458602.257,5632385.0599,2950258.1793
2024/02/14 05:45:32.01,458599.8335,5632382.057,2950264.6732
2024/02/14 05:45:33.01,458597.287,5632378.9436,2950271.3027
2024/02/14 05:45:34.01,458594.6159,5632375.7063,2950278.1206
2024/02/14 05:45:35.01,458591.9126,5632372.4051,2950285.1818
2024/02/14 05:45:36.01,458589.1402,5632369.0061,2950292.5468
2024/02/14 05:45:37.01,458586.287,5632365.4317,2950300.2247
2024/02/14 05:45:38.01,458583.3777,5632361.7018,2950308.1994
2024/02/14 05:45:39.01,458580.451,5632357.8462,2950316.3895
2024/02/14 05:45:40.01,458577.6433,5632354.0371,2950324.4839
2024/02/14 05:45:41.01,458574.8811,5632350.3035,2950332.4258
2024/02/14 05:45:42.01,458572.1431,5632346.6477,2950340.1894
2024/02/14 05:45:43.01,458569.4915,5632343.1066,2950347.7487
2024/02/14 05:45:44.01,458567.1099,5632339.8507,2950354.6838
2024/02/14 05:45:45.01,458565.2404,5632337.257,2950360.3069
2024/02/14 05:45:46.01,458563.5379,5632335.0482,2950365.0339
2024/02/14 05:45:47.01,458561.8284,5632332.9626,2950369.474
2024/02/14 05:45:48.01,458560.1166,5632330.8192,2950374.0204
2024/02/14 05:45:49.01,458558.4219,5632328.5238,2950378.8849
2024/02/14 05:45:50.01,458557.1228,5632330.3943,2950383.6135
2024/02/14 05:45:51.01,458552.6823,5632338.5541,2950386.7759
2024/02/14 05:45:52.01,458553.3414,5632321.3904,2950394.0439
2024/02/14 05:45:53.01,458551.644,5632318.8975,2950399.3556
2024/02/14 05:45:54.01,458549.9096,5632316.334,2950404.7429
2024/02/14 05:45:55.01,458548.1986,5632313.7617,2950410.1837
2024/02/14 05:45:56.01,458546.9284,5632315.3649,2950415.3731
2024/02/14 05:45:57.01,458542.4675,5632323.3973,2950418.7947
2024/02/14 05:45:58.01,458543.0824,5632306.3337,2950425.8566
2024/02/14 05:45:59.01,458541.3004,5632304.0491,2950430.7448
2024/02/14 05:46:00.01,458539.489,5632301.8212,2950435.7091
2024/02/14 05:46:01.00,458534.4699,5632307.4821,2950441.0637
2024/02/14 05:46:02.01,458535.8893,5632297.0087,2950445.8653
