GPST,x_y,y_y,z_y
2024/02/14 04:23:38.00,461329.8146,5634436.8915,2945930.0951
2024/02/14 04:23:39.00,461329.8144,5634436.8932,2945930.0966
2024/02/14 04:23:40.00,461329.8138,5634436.8915,2945930.0958
2024/02/14 04:23:41.00,461329.8133,5634436.8904,2945930.094
2024/02/14 04:23:42.00,461329.8996,5634436.7641,2945930.1566
2024/02/14 04:23:43.00,461329.8145,5634436.8924,2945930.095
2024/02/14 04:23:44.00,461329.8143,5634436.8771,2945930.09
2024/02/14 04:23:45.00,461329.8146,5634436.877,2945930.0889
2024/02/14 04:23:46.00,461329.844,5634436.8145,2945930.0952
2024/02/14 04:23:47.00,461329.8153,5634436.8773,2945930.0889
2024/02/14 04:23:48.00,461329.8155,5634436.8791,2945930.0897
2024/02/14 04:23:49.00,461329.8448,5634436.8132,2945930.0923
2024/02/14 04:23:50.00,461329.8151,5634436.8784,2945930.0896
2024/02/14 04:23:51.00,461329.816,5634436.8776,2945930.0899
2024/02/14 04:23:52.00,461329.8444,5634436.8141,2945930.0929
2024/02/14 04:23:53.00,461329.8156,5634436.8766,2945930.0896
2024/02/14 04:23:54.00,461329.816,5634436.8808,2945930.0904
2024/02/14 04:23:55.00,461329.8436,5634436.8169,2945930.0937
2024/02/14 04:23:56.00,461329.8163,5634436.8809,2945930.0913
2024/02/14 04:23:57.00,461329.816,5634436.8815,2945930.0895
2024/02/14 04:23:58.00,461329.8158,5634436.8821,2945930.0903
2024/02/14 04:23:59.00,461329.8162,5634436.8824,2945930.0907
2024/02/14 04:24:00.00,461329.8165,5634436.8801,2945930.0897
2024/02/14 04:24:01.00,461329.8451,5634436.8143,2945930.0932
2024/02/14 04:24:02.00,461329.8444,5634436.8154,2945930.095
2024/02/14 04:24:03.00,461329.8449,5634436.8152,2945930.093
2024/02/14 04:24:04.00,461329.8161,5634436.8808,2945930.0893
2024/02/14 04:24:05.00,461329.8162,5634436.8784,2945930.0894
2024/02/14 04:24:06.00,461329.845,5634436.8134,2945930.0942
2024/02/14 04:24:07.00,461329.8161,5634436.8794,2945930.0896
2024/02/14 04:24:08.00,461329.8162,5634436.8782,2945930.089
2024/02/14 04:24:09.00,461329.816,5634436.8811,2945930.0905
2024/02/14 04:24:10.00,461329.8165,5634436.8804,2945930.0902
2024/02/14 04:24:11.00,461329.8165,5634436.8819,2945930.0904
2024/02/14 04:24:12.00,461329.8163,5634436.8804,2945930.09
2024/02/14 04:24:13.00,461329.8162,5634436.881,2945930.0902
2024/02/14 04:24:14.00,461329.8163,5634436.8775,2945930.0904
2024/02/14 04:24:15.00,461329.8157,5634436.8802,2945930.0903
2024/02/14 04:24:16.00,461329.8171,5634436.8813,2945930.0886
2024/02/14 04:24:17.00,461329.8168,5634436.8803,2945930.0904
2024/02/14 04:24:18.00,461329.816,5634436.8795,2945930.0904
2024/02/14 04:24:19.00,461329.8155,5634436.879,2945930.0898
2024/02/14 04:24:20.00,461329.8161,5634436.88,2945930.0903
2024/02/14 04:24:21.00,461329.8159,5634436.8778,2945930.0897
2024/02/14 04:24:22.00,461329.8166,5634436.8765,2945930.0889
2024/02/14 04:24:23.00,461329.8168,5634436.8772,2945930.0889
2024/02/14 04:24:24.00,461329.8161,5634436.8756,2945930.0872
2024/02/14 04:24:25.00,461329.8162,5634436.8757,2945930.0887
2024/02/14 04:24:26.00,461329.8174,5634436.8769,2945930.09
2024/02/14 04:24:27.00,461329.8166,5634436.8776,2945930.09
2024/02/14 04:24:28.00,461329.8159,5634436.8741,2945930.0891
2024/02/14 04:24:29.00,461329.8164,5634436.8744,2945930.0875
2024/02/14 04:24:30.00,461329.8171,5634436.8739,2945930.0882
2024/02/14 04:24:31.00,461329.8166,5634436.876,2945930.0889
2024/02/14 04:24:32.00,461329.8452,5634436.8091,2945930.0909
2024/02/14 04:24:33.00,461329.8174,5634436.8755,2945930.089
2024/02/14 04:24:34.00,461329.8163,5634436.8757,2945930.0884
2024/02/14 04:24:35.00,461329.8455,5634436.8123,2945930.0919
2024/02/14 04:24:36.00,461329.8167,5634436.876,2945930.089
2024/02/14 04:24:37.00,461329.8457,5634436.8091,2945930.0914
2024/02/14 04:24:38.00,461329.8178,5634436.8761,2945930.0893
2024/02/14 04:24:39.00,461329.8161,5634436.8767,2945930.0898
2024/02/14 04:24:40.00,461329.8169,5634436.8753,2945930.0891
2024/02/14 04:24:41.00,461329.8446,5634436.8111,2945930.0913
2024/02/14 04:24:42.00,461329.8157,5634436.8736,2945930.088
2024/02/14 04:24:43.00,461329.8157,5634436.8707,2945930.0862
2024/02/14 04:24:44.00,461329.8449,5634436.8101,2945930.0908
2024/02/14 04:24:45.00,461329.8449,5634436.8115,2945930.0924
2024/02/14 04:24:46.00,461329.8154,5634436.8737,2945930.0883
2024/02/14 04:24:47.00,461329.8444,5634436.8111,2945930.0906
2024/02/14 04:24:48.00,461329.8444,5634436.8078,2945930.0896
2024/02/14 04:24:49.00,461329.8439,5634436.8104,2945930.0904
2024/02/14 04:24:50.00,461329.8439,5634436.8105,2945930.091
2024/02/14 04:24:51.00,461329.8437,5634436.8101,2945930.0897
2024/02/14 04:24:52.00,461329.8138,5634436.873,2945930.0865
2024/02/14 04:24:53.00,461329.814,5634436.8748,2945930.0865
2024/02/14 04:24:54.00,461329.8439,5634436.811,2945930.0911
2024/02/14 04:24:55.00,461329.8436,5634436.8094,2945930.091
2024/02/14 04:24:56.00,461329.8137,5634436.8738,2945930.0867
2024/02/14 04:24:57.00,461329.8436,5634436.8115,2945930.091
2024/02/14 04:24:58.00,461329.8436,5634436.8115,2945930.0918
2024/02/14 04:24:59.00,461329.8436,5634436.8132,2945930.0911
2024/02/14 04:25:00.00,461329.8152,5634436.8737,2945930.0875
2024/02/14 04:25:01.00,461329.8143,5634436.875,2945930.0863
2024/02/14 04:25:02.00,461329.7448,5634437.2274,2945930.4855
2024/02/14 04:25:03.00,461329.8139,5634436.874,2945930.0879
2024/02/14 04:25:04.00,461329.7455,5634437.2283,2945930.4861
2024/02/14 04:25:05.00,461329.7449,5634437.2256,2945930.4839
2024/02/14 04:25:06.00,461329.8144,5634436.8724,2945930.0876
2024/02/14 04:25:07.00,461329.8142,5634436.8751,2945930.0876
2024/02/14 04:25:08.00,461329.8145,5634436.8767,2945930.0885
2024/02/14 04:25:09.00,461329.7458,5634437.2292,2945930.485
2024/02/14 04:25:10.00,461329.8142,5634436.8771,2945930.0897
2024/02/14 04:25:11.00,461329.8159,5634436.8751,2945930.0889
2024/02/14 04:25:12.00,461329.8156,5634436.8741,2945930.0886
2024/02/14 04:25:13.00,461329.8149,5634436.8784,2945930.0902
2024/02/14 04:25:14.00,461329.8141,5634436.8785,2945930.0896
2024/02/14 04:25:15.00,461329.8147,5634436.8763,2945930.0889
2024/02/14 04:25:16.00,461331.1106,5634442.0786,2945932.5785
2024/02/14 04:25:17.00,461329.8147,5634436.8737,2945930.09
2024/02/14 04:25:18.00,461329.8149,5634436.8732,2945930.0885
2024/02/14 04:25:19.00,461331.1097,5634442.0794,2945932.5764
2024/02/14 04:25:20.00,461329.8152,5634436.8757,2945930.092
2024/02/14 04:25:21.00,461329.8139,5634436.8754,2945930.0885
2024/02/14 04:25:22.00,461329.8139,5634436.8751,2945930.09
2024/02/14 04:25:23.00,461329.8145,5634436.8755,2945930.0885
2024/02/14 04:25:24.00,461329.8132,5634436.8732,2945930.0874
2024/02/14 04:25:25.00,461329.8142,5634436.8747,2945930.0888
2024/02/14 04:25:26.00,461329.8139,5634436.8753,2945930.0877
2024/02/14 04:25:27.00,461329.8138,5634436.8701,2945930.0861
2024/02/14 04:25:28.00,461329.8136,5634436.8701,2945930.0842
2024/02/14 04:25:29.00,461329.8144,5634436.8737,2945930.0858
2024/02/14 04:25:30.00,461329.7457,5634437.2258,2945930.4823
2024/02/14 04:25:31.00,461329.7452,5634437.2269,2945930.4804
2024/02/14 04:25:32.00,461329.8143,5634436.8724,2945930.0854
2024/02/14 04:25:33.00,461329.7453,5634437.2258,2945930.4824
2024/02/14 04:25:34.00,461329.7447,5634437.2251,2945930.4803
2024/02/14 04:25:35.00,461329.7446,5634437.2243,2945930.4807
2024/02/14 04:25:36.00,461329.8986,5634436.7666,2945930.1762
2024/02/14 04:25:37.00,461329.7455,5634437.2217,2945930.4792
2024/02/14 04:25:38.00,461329.7445,5634437.2236,2945930.4804
2024/02/14 04:25:39.00,461329.8137,5634436.8704,2945930.0865
2024/02/14 04:25:40.00,461329.7456,5634437.2229,2945930.4803
2024/02/14 04:25:41.00,461329.8985,5634436.7644,2945930.1758
2024/02/14 04:25:42.00,461329.7448,5634437.2247,2945930.4811
2024/02/14 04:25:43.00,461329.7445,5634437.2231,2945930.48
2024/02/14 04:25:44.00,461329.7444,5634437.2221,2945930.4794
2024/02/14 04:25:45.00,461329.7443,5634437.2231,2945930.481
2024/02/14 04:25:46.00,461329.7444,5634437.222,2945930.4789
2024/02/14 04:25:47.00,461329.7455,5634437.2248,2945930.4803
2024/02/14 04:25:48.00,461329.7835,5634437.0806,2945930.5163
2024/02/14 04:25:49.00,461329.7449,5634437.2213,2945930.4782
2024/02/14 04:25:50.00,461329.7843,5634437.0812,2945930.5156
2024/02/14 04:25:51.00,461329.7439,5634437.2219,2945930.4784
2024/02/14 04:25:52.00,461329.7445,5634437.2221,2945930.4791
2024/02/14 04:25:53.00,461329.7439,5634437.225,2945930.4789
2024/02/14 04:25:54.00,461329.7836,5634437.0806,2945930.5148
2024/02/14 04:25:55.00,461329.7834,5634437.0769,2945930.5142
2024/02/14 04:25:56.00,461329.7832,5634437.08,2945930.5146
2024/02/14 04:25:57.00,461329.7839,5634437.0819,2945930.5156
2024/02/14 04:25:58.00,461329.7833,5634437.0801,2945930.5157
2024/02/14 04:25:59.00,461329.7842,5634437.0809,2945930.5143
2024/02/14 04:26:00.00,461329.7843,5634437.0833,2945930.5172
2024/02/14 04:26:01.00,461329.7854,5634437.0791,2945930.5139
2024/02/14 04:26:02.00,461329.7836,5634437.0806,2945930.5148
2024/02/14 04:26:03.00,461329.7848,5634437.0788,2945930.5146
2024/02/14 04:26:04.00,461329.7841,5634437.0801,2945930.5148
2024/02/14 04:26:05.00,461329.7836,5634437.0796,2945930.5145
2024/02/14 04:26:06.00,461329.7833,5634437.0836,2945930.5155
2024/02/14 04:26:07.00,461329.7844,5634437.0839,2945930.5173
2024/02/14 04:26:08.00,461329.7841,5634437.0817,2945930.5158
